ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu
5002,1,1.014531192344738,10.955681957480568,0.0,0.0,0.0,0.0,0.0,2.8212374734985633e-10
5008,1,1.0157483389267217,11.021374707588292,0.0,0.0,0.0,0.0,0.0,2.8159747159346226e-10
5019,1,1.0145608249924927,9.174701189253442,0.0,0.0,0.0,0.0,0.0,2.811882477838403e-10
5020,1,1.0118617007751178,2.146887683119469,0.0,0.0,0.0,0.0,0.0,-2.331126977354627e-10
5034,1,1.0416639172788005,13.325989676069288,0.0,0.0,0.0,0.0,0.0,-7.567256388986487e-10
5035,1,1.0330882340967378,9.45973765072849,0.0,0.0,0.0,0.0,0.0,-7.467398661530825e-10
5036,1,0.9515713360851807,11.287886115023609,0.0,0.0,0.0,0.0,0.0,2.6895568459407744e-8
5041,1,1.048901962282397,9.066654874608068,0.0,0.0,0.0,0.0,0.0,2.656175068573003e-8
5042,1,1.0439858232108605,10.741012967536456,0.0,0.0,0.0,0.0,0.0,2.6978259576636947e-8
5043,1,0.950450033993809,11.208994023122647,0.0,0.0,0.0,0.0,0.0,2.681065696881261e-8
5044,1,1.0429933936018732,11.836253541003417,0.0,0.0,-0.29600000000000004,0.0538,0.0,2.7193852010371175e-8
5068,1,1.0474948033267317,7.738380403361156,0.0,0.0,0.0,0.0,0.0,-1.0422452965412642e-7
5069,1,1.0474947747705612,7.738380403361156,0.0,0.0,0.0,0.0,0.0,-1.042244890826737e-7
5071,1,1.0148299749284873,6.366969037723612,0.0,0.0,0.0,0.0,0.0,-1.0344942626178423e-7
5073,1,1.047819094419647,7.62535084691097,0.0,0.0,0.032,0.015,0.0,-1.0416962091259372e-7
5075,1,1.040673359255964,9.988105758826302,0.0,0.0,-0.12,0.044500000000000005,0.0,-1.074697035561736e-7
5078,1,0.9522321856031284,12.986380884573121,0.0,0.0,-0.315,0.0463,0.0,2.7097604288748372e-8
5079,1,1.0417181326605562,10.170386291711067,0.0,0.0,-0.1,0.038,0.0,-1.0554178446922635e-7
5081,1,1.0417469204601855,-4.457788690557477,0.0,0.0,0.0,0.0,0.0,-8.623008273015806e-10
5083,1,1.0467489183469478,-7.034847955333105,0.0,0.0,1.7310000000000003,0.37799999999999995,0.0,-8.798633009415452e-10
5124,1,1.0157044068925982,11.394813052488342,0.0,0.0,-0.132,0.0025700000000000002,0.0,2.7948820055079204e-10
5126,1,0.9502570276831946,12.60111458285833,0.0,0.0,-0.327,0.0604,0.0,2.7040434101598246e-8
5127,1,1.019088339963807,12.988026675087655,0.0,0.0,-0.218,0.0168,0.0,2.804977381116127e-10
5128,1,1.027900364828842,7.306681770548032,0.0,0.0,0.0,0.0,0.0,1.8084812356093527e-10
5168,1,1.0109863386283469,8.103027971489533,0.0,0.0,0.0,0.0,0.0,2.7465189472958307e-10
5169,1,0.9629835807055296,8.52566475570595,0.0,0.0,0.0,0.0,0.0,2.745995583648574e-10
5170,1,1.0411932024369777,14.121418235493996,0.0,0.0,-0.792,0.0978,0.0,-7.522294156594043e-10
5176,1,1.0999660607117814,-3.6251671548261584,0.0,0.0,1.892,-0.215,0.0,1.3363259912755731e-10
5200,1,1.096949468264232,-4.227047522465888,0.0,0.0,15.36,-4.89,0.0,-1.436244188336206e-10
