caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3bus_DBSH.pwf,18,1,1,2,0.02552754806853075,-0.026354766264193304,-0.02532606979398711,0.026548452561268806,0.00020147827454364275,0.00019368629707550156
3bus_DBSH.pwf,18,2,1,3,0.17861130039425077,0.25547703722082576,-0.1640686473296763,-0.24149680720294714,0.014542653064574473,0.013980230017878625
3bus_DBSH.pwf,18,3,2,3,0.1552260698138554,0.280657662754247,-0.13983135265810714,-0.265858321400102,0.01539471715574825,0.014799341354144957
