Barra,Tensao_pu,Angulo_graus
4333,1.0000,-1.0761
4334,1.0000,14.5974
4335,1.0000,-11.1804
4336,1.0000,-11.8568
4337,1.0000,-8.3859
4338,1.0000,-8.9083
4339,1.0000,-11.8637
4340,1.0000,-9.5849
4341,1.0000,-15.1889
4342,1.0000,-17.5396
4344,1.0000,-8.4274
4345,1.0000,-14.2363
4348,1.0000,2.3375
4349,1.0000,11.8911
4350,1.0000,7.7976
4351,1.0000,2.1769
4352,1.0000,1.5693
4353,1.0000,2.1117
4354,1.0000,-0.3722
4355,1.0000,-0.3722
4356,1.0000,-0.3722
4357,1.0000,-0.3722
4358,1.0000,-0.0754
4360,1.0000,-8.7112
4361,1.0000,-11.1934
4362,1.0000,-2.3161
4363,1.0000,-8.0349
4364,1.0000,1.9924
4366,1.0000,2.3375
4367,1.0000,-13.7029
4368,1.0000,-1.8881
4369,1.0000,1.9589
4370,1.0000,12.0887
4371,1.0000,4.4384
4372,1.0000,3.7391
4373,1.0000,-31.6548
4374,1.0000,-36.5980
4375,1.0000,2.1769
4376,1.0000,7.7976
4377,1.0000,-6.1109
4378,1.0000,-13.8955
4379,1.0000,9.5320
4380,1.0000,-14.5135
4381,1.0000,14.6732
4382,1.0000,0.9770
4383,1.0000,4.9527
4386,1.0000,3.0895
4387,1.0000,-14.2350
4388,1.0000,1.9467
4389,1.0000,-11.4561
4390,1.0000,-2.3232
4391,1.0000,5.5356
4392,1.0000,3.7012
4393,1.0000,2.4861
4394,1.0000,-11.7473
4395,1.0000,-11.1685
4396,1.0000,-16.8488
4400,1.0000,10.1425
4417,1.0000,16.9694
4425,1.0000,16.8339
4430,1.0000,31.5291
4431,1.0000,26.9935
4433,1.0000,26.8965
4434,1.0000,30.8291
4435,1.0000,26.7477
4437,1.0000,26.8965
4440,1.0000,29.6850
4441,1.0000,26.3909
4442,1.0000,30.0416
4444,1.0000,30.5707
4445,1.0000,26.8021
4446,1.0000,31.9328
4447,1.0000,27.0873
4448,1.0000,23.2023
4462,1.0000,25.7513
4465,1.0000,21.3316
4469,1.0000,14.2204
4471,1.0000,17.3139
4472,1.0000,19.4473
4473,1.0000,16.9235
4474,1.0000,19.1222
4475,1.0000,16.8847
4476,1.0000,18.6921
4477,1.0000,16.8567
4478,1.0000,25.3734
4479,1.0000,21.0495
4489,1.0000,29.6773
4491,1.0000,25.7033
4492,1.0000,30.9846
4493,1.0000,25.2568
4494,1.0000,25.0749
4495,1.0000,20.9194
4496,1.0000,15.5565
4497,1.0000,16.7394
4498,1.0030,0.0000
4499,1.0030,0.0000
4500,1.0000,12.5262
4501,1.0000,12.6938
4502,1.0000,13.6928
4503,1.0000,12.6515
4504,1.0000,18.8984
4505,1.0000,23.4397
4506,1.0000,12.5571
4507,1.0000,12.1579
4508,1.0000,13.4506
4509,1.0000,12.5571
4510,1.0000,14.3396
4511,1.0000,15.0065
4512,1.0000,11.4546
4513,1.0000,4.0734
4514,1.0000,13.2006
4515,1.0000,10.1663
4517,1.0000,15.6070
4518,1.0000,13.7561
4519,1.0000,10.9753
4520,1.0000,31.1596
4521,1.0000,19.3212
4522,1.0000,12.2982
4523,1.0000,26.4408
4524,1.0000,14.7269
4525,1.0000,26.5251
4526,1.0000,9.6391
4527,1.0000,9.5366
4528,1.0000,9.5366
4529,1.0000,9.6391
4530,1.0000,8.7239
4531,1.0000,14.8832
4532,1.0000,8.7239
4533,1.0000,5.0780
4534,1.0000,4.6362
4535,1.0000,4.6287
4536,1.0000,4.6123
4537,1.0000,4.6987
4538,1.0000,4.8828
4539,1.0000,9.5401
4540,1.0000,15.0362
4541,1.0000,14.2562
4542,1.0000,12.6172
4543,1.0000,9.5401
4544,1.0000,9.9329
4545,1.0000,4.6362
4546,1.0000,4.6287
4547,1.0000,4.6123
4548,1.0000,4.6987
4549,1.0000,4.8828
4550,1.0000,9.6181
4551,1.0000,9.6181
4552,1.0000,14.4040
4553,1.0000,12.7868
4554,1.0000,12.8321
4555,1.0000,12.7868
4556,1.0000,13.2120
4559,1.0000,13.2120
4560,1.0000,9.6181
4561,1.0000,9.6181
4562,1.0000,14.1989
4563,1.0000,15.3018
4565,1.0000,17.6934
4566,1.0000,11.0754
4568,1.0000,9.8718
4569,1.0000,11.0754
4570,1.0000,12.9582
4571,1.0000,10.3594
4573,1.0000,12.8666
4574,1.0000,19.1418
4577,1.0000,10.9753
4578,1.0000,20.0846
4579,1.0000,20.0846
4580,1.0000,13.2790
4581,1.0000,13.2790
4582,1.0000,16.1361
4583,1.0000,13.4917
4584,1.0000,13.2526
4586,1.0000,13.3165
4587,1.0000,13.2526
4588,1.0000,14.0692
4589,1.0000,13.3165
4590,1.0000,6.8674
4591,1.0000,14.1634
4592,1.0000,17.3699
4593,1.0000,4.4546
4594,1.0000,25.1765
4595,1.0000,14.1893
4596,1.0000,4.4546
4597,1.0000,4.4546
4598,1.0000,12.8508
4599,1.0000,15.0907
4601,1.0000,7.2495
4602,1.0000,11.0909
4605,1.0000,13.7404
4613,1.0000,6.2220
4619,1.0000,6.2223
4623,1.0000,9.7414
4629,1.0000,9.4513
4630,1.0000,9.4513
4633,1.0000,8.8916
4637,1.0000,13.0359
4641,1.0000,7.6915
4642,1.0000,6.7245
4643,1.0000,10.0778
4653,1.0000,7.4773
4663,1.0000,4.9134
4665,1.0000,17.6934
4667,1.0000,9.8025
4668,1.0000,9.8025
4671,1.0000,12.8024
4672,1.0000,12.8024
4673,1.0000,5.0785
4677,1.0000,14.8832
4678,1.0000,12.5198
4679,1.0000,12.4754
4680,1.0000,12.5198
4681,1.0000,12.4754
4683,1.0000,6.5189
4684,1.0000,9.1353
4690,1.0000,9.4394
4700,1.0000,14.6569
4703,1.0000,4.2181
4711,1.0000,8.3671
4712,1.0000,4.2968
4713,1.0000,3.6268
4714,1.0000,5.1311
4715,1.0000,5.1205
4720,1.0000,18.5592
4723,1.0000,2.6169
4733,1.0000,3.8918
4743,1.0000,3.1516
4749,1.0000,3.3880
4755,1.0000,0.3319
4762,1.0000,3.2083
4763,1.0000,-1.9880
4770,1.0000,18.0233
4772,1.0000,6.3442
4773,1.0000,-1.9071
4779,1.0000,10.8853
4780,1.0000,10.8853
4793,1.0000,2.9000
4803,1.0000,9.6919
4804,1.0000,25.5136
4805,1.0000,19.8094
4807,1.0000,16.9774
4808,1.0000,18.8340
4809,1.0000,24.8549
4823,1.0000,5.8155
4830,1.0000,16.3312
4833,1.0000,7.4246
4839,1.0000,21.0928
4841,1.0000,15.9795
4843,1.0000,15.2472
4845,1.0000,20.8588
4846,1.0000,18.7068
4848,1.0000,17.7633
4853,1.0000,9.3126
4860,1.0000,17.2309
4861,1.0000,17.2309
4862,1.0000,15.1582
4863,1.0000,11.3342
4864,1.0000,17.3600
4866,1.0000,17.3600
4868,1.0000,20.1109
4869,1.0000,16.8762
4870,1.0000,16.9622
4871,1.0000,20.7993
4874,1.0000,25.5528
4883,1.0000,2.1662
4890,1.0000,31.7088
4891,1.0000,30.2663
4892,1.0000,26.7485
4893,1.0000,1.0569
4894,1.0000,22.9394
4895,1.0000,20.7173
4900,1.0000,20.1082
4902,1.0000,20.1443
4903,1.0000,12.6821
4909,1.0000,9.5672
4925,1.0000,24.3840
4929,1.0000,3.3880
4930,1.0000,10.7977
4933,1.0000,12.3208
4939,1.0000,4.8380
4940,1.0000,15.2601
4941,1.0000,15.2601
4942,1.0000,15.3273
4944,1.0000,15.3273
4945,1.0000,15.8212
4948,1.0000,15.8212
4949,1.0000,10.7977
4950,1.0000,13.6071
4951,1.0000,13.6071
4952,1.0000,25.6279
4954,1.0000,25.6279
4957,1.0000,25.6279
4958,1.0000,25.6279
4959,1.0000,9.9549
4960,1.0000,25.6279
4961,1.0000,25.6279
4962,1.0000,4.7041
4963,1.0000,7.8279
4964,1.0000,4.7041
4970,1.0000,7.6802
4971,1.0000,7.4344
4973,1.0000,8.6362
4977,1.0000,26.8269
4982,1.0000,-13.3652
4983,1.0000,4.6850
4990,1.0000,7.4623
4992,1.0000,3.3226
4994,1.0000,-6.9785
4997,1.0000,7.1527
5001,1.0000,12.4847
5002,1.0000,22.1278
5003,1.0000,11.0140
5004,1.0000,10.9986
5005,1.0000,10.9986
5006,1.0000,10.9986
5008,1.0000,22.2084
5009,1.0000,11.0140
5010,1.0000,11.0140
5011,1.0000,11.0140
5012,1.0000,11.0140
5013,1.0000,11.0140
5014,1.0000,11.0140
5015,1.0000,17.0558
5016,1.0000,17.5488
5019,1.0000,20.1041
5020,1.0000,14.5738
5021,1.0000,-4.8202
5022,1.0000,17.6038
5028,1.0000,11.1910
5029,1.0000,11.2064
5030,1.0000,14.9154
5031,1.0000,11.2064
5032,1.0000,14.9000
5033,1.0000,11.1910
5034,1.0000,10.3228
5035,1.0000,10.3228
5036,1.0000,23.0396
5037,1.0000,22.9476
5038,1.0000,25.5948
5039,1.0000,24.9992
5040,1.0000,26.7368
5041,1.0000,20.8033
5042,1.0000,22.8248
5043,1.0000,22.9539
5044,1.0000,24.1310
5045,1.0000,16.1423
5046,1.0000,18.2065
5047,1.0000,17.5182
5048,1.0000,19.4439
5049,1.0000,15.9555
5050,1.0000,13.1517
5051,1.0000,18.5679
5054,1.0000,18.5679
5057,1.0000,16.0173
5058,1.0000,17.8680
5059,1.0000,17.3455
5060,1.0000,9.9770
5061,1.0000,16.7808
5067,1.0000,18.9770
5068,1.0000,16.1104
5069,1.0000,16.1104
5071,1.0000,13.6108
5073,1.0000,15.9052
5075,1.0000,20.1815
5078,1.0000,24.7484
5079,1.0000,20.5268
5081,1.0000,3.6253
5083,1.0000,0.5352
5090,1.0000,7.9770
5091,1.0000,6.3034
5092,1.0000,5.7516
5093,1.0000,3.7404
5094,1.0000,18.6654
5095,1.0000,18.6654
5096,1.0000,21.5727
5097,1.0000,21.5727
5098,1.0000,6.8241
5099,1.0000,4.1691
5100,1.0000,7.5162
5101,1.0000,5.8051
5102,1.0000,4.5411
5103,1.0000,4.5882
5104,1.0000,4.5411
5106,1.0000,3.9118
5110,1.0000,-0.5496
5111,1.0000,0.8087
5113,1.0000,-4.0077
5115,1.0000,-4.9364
5116,1.0000,-4.9364
5117,1.0000,-4.0078
5118,1.0000,-4.9364
5119,1.0000,-4.9364
5120,1.0000,-4.0078
5121,1.0000,3.8557
5123,1.0000,-0.9428
5124,1.0000,22.6256
5126,1.0000,24.3409
5127,1.0000,24.4784
5128,1.0000,17.8494
5131,1.0000,-0.8334
5132,1.0000,0.8712
5133,1.0000,-3.7097
5134,1.0000,-3.7097
5135,1.0000,-1.0456
5136,1.0000,-1.0456
5137,1.0000,-1.0214
5138,1.0000,-1.0214
5139,1.0000,-2.3413
5140,1.0000,1.4023
5141,1.0000,0.1946
5142,1.0000,0.1224
5143,1.0000,-2.3413
5144,1.0000,0.1946
5145,1.0000,0.1946
5146,1.0000,-2.3717
5147,1.0000,0.1946
5148,1.0000,-2.3717
5149,1.0000,8.7366
5150,1.0000,-0.6210
5151,1.0000,-0.6210
5152,1.0000,-0.8836
5154,1.0000,-0.6210
5155,1.0000,7.9272
5157,1.0000,-2.6754
5158,1.0000,-3.2490
5159,1.0000,-2.7913
5160,1.0000,-3.3650
5162,1.0000,-1.5577
5164,1.0000,-0.8836
5165,1.0000,-0.8836
5166,1.0000,-4.3335
5167,1.0000,9.5225
5168,1.0000,18.8599
5169,1.0000,19.4503
5170,1.0000,10.3228
5176,1.0000,9.9143
5178,1.0000,1.9063
5180,1.0000,5.0087
5181,1.0000,1.9063
5183,1.0000,-0.9170
5184,1.0000,1.9063
5191,1.0000,-1.7668
5193,1.0000,-8.4242
5194,1.0000,-8.7029
5195,1.0000,-8.7663
5196,1.0000,-8.7559
5197,1.0000,-8.7029
5198,1.0000,-8.7663
5199,1.0000,-8.7559
5200,1.0000,10.1170
5201,1.0000,0.8345
5202,1.0000,7.9794
5203,1.0000,-2.3223
5204,1.0000,-2.4711
5205,1.0000,-2.4711
5206,1.0000,-2.4766
5207,1.0000,-2.4711
5208,1.0000,-2.4766
5209,1.0000,-2.4766
5211,1.0000,0.8997
5212,1.0000,0.8471
5213,1.0000,-4.3592
5214,1.0000,-4.6004
5215,1.0000,-4.6004
5216,1.0000,7.1245
5217,1.0000,0.8997
5218,1.0000,0.8997
5219,1.0000,0.8997
5220,1.0000,7.2619
5222,1.0000,7.2619
5226,1.0000,4.0592
5231,1.0000,6.4557
5232,1.0000,6.4703
5235,1.0000,5.8345
5236,1.0000,6.4557
5237,1.0000,6.4703
5238,1.0000,6.4703
5239,1.0000,7.2619
5240,1.0000,8.1259
5241,1.0000,11.0403
5242,1.0000,8.1259
5243,1.0000,7.7443
5245,1.0000,11.4067
5246,1.0000,8.1259
5247,1.0000,3.8838
5248,1.0000,3.8838
5249,1.0000,1.7470
5252,1.0000,8.4831
5253,1.0000,5.6187
5254,1.0000,11.5033
5255,1.0000,9.2290
5256,1.0000,5.6187
5257,1.0000,8.1259
5258,1.0000,8.1259
5259,1.0000,3.9240
5262,1.0000,13.3878
5263,1.0000,10.3423
5264,1.0000,3.9240
5265,1.0000,13.3249
5267,1.0000,13.3249
5268,1.0000,13.3249
5269,1.0000,13.3249
5271,1.0000,0.8611
5272,1.0000,1.5085
5273,1.0000,-2.1138
5274,1.0000,1.5085
5276,1.0000,7.4924
5277,1.0000,7.4924
5281,1.0000,-0.2366
5283,1.0000,-3.9788
5285,1.0000,4.9013
5286,1.0000,4.9013
5287,1.0000,8.8209
5288,1.0000,8.8209
5291,1.0000,-1.3138
5292,1.0000,-1.0204
5293,1.0000,-3.1482
5294,1.0000,1.7559
5298,1.0000,23.6228
5299,1.0000,12.1555
5300,1.0000,2.4101
5301,1.0000,1.3793
5302,1.0000,1.4159
5303,1.0000,21.3842
5305,1.0000,21.9573
5307,1.0000,24.0314
5309,1.0000,24.5222
5311,1.0000,0.7953
5312,1.0000,0.5082
5313,1.0000,-2.0750
5314,1.0000,-3.9826
5315,1.0000,3.9183
5316,0.9970,-34.0000
5317,0.9970,-34.0000
5318,1.0000,9.5321
5320,1.0000,14.5017
5321,1.0000,9.5573
5322,1.0000,27.3919
5323,1.0000,6.8303
5325,1.0000,19.2662
5327,1.0000,18.3347
5331,1.0000,-0.5114
5333,1.0000,-3.3884
5337,1.0000,10.3228
5341,1.0000,1.3049
5343,1.0000,-2.0236
5346,1.0000,-0.9488
5347,1.0000,-4.0188
5350,1.0000,15.3401
5351,1.0000,14.2985
5352,1.0000,14.2636
5353,1.0000,15.8169
5354,1.0000,-0.1014
5355,1.0000,-0.0988
5357,1.0000,-0.1014
5358,1.0000,-0.0988
5360,1.0000,1.7549
5361,1.0000,-0.4561
5362,1.0000,-0.5860
5363,1.0000,-4.0571
5364,1.0000,-0.4561
5370,1.0000,8.4713
5371,1.0000,9.7844
5372,1.0000,-0.4650
5373,1.0000,14.3274
5374,1.0000,16.1058
5376,1.0000,9.5952
5377,1.0000,9.5952
5378,1.0000,11.7084
5380,1.0000,13.7595
5381,1.0000,4.1953
5383,1.0000,0.7497
5386,1.0000,0.4765
5387,1.0110,-32.0000
5388,1.0110,-32.0000
5390,1.0000,18.6624
5391,1.0000,18.3960
5392,1.0000,18.6624
5393,1.0000,16.2015
5394,1.0000,16.0347
5401,1.0000,9.1342
5402,1.0000,6.9361
5403,1.0000,6.8848
5406,1.0000,5.1317
5407,1.0000,12.1269
5408,1.0000,13.6328
5409,1.0000,7.2623
5410,1.0000,11.5702
5411,1.0000,11.5702
5412,1.0000,7.2623
5413,1.0000,7.4620
5414,1.0000,7.2648
5415,1.0000,7.2648
5416,1.0000,4.4425
5417,1.0000,4.5919
5418,1.0000,7.2623
5419,1.0000,7.2648
5420,1.0000,9.2465
5421,1.0000,7.3853
5422,1.0000,7.2985
5423,1.0000,3.9095
5424,1.0000,1.5797
5426,1.0000,1.5423
5428,1.0000,11.1937
5429,1.0000,12.1269
5430,1.0000,21.6650
5431,1.0000,9.9368
5432,1.0000,20.7959
5433,1.0000,5.8663
5434,1.0000,11.3641
5435,1.0000,24.5599
5436,1.0000,22.3986
5437,1.0000,19.6542
5438,1.0000,14.0243
5439,1.0000,15.1095
5441,1.0000,11.5498
5442,1.0000,7.3995
5443,1.0000,7.7021
5444,1.0000,7.3976
5445,1.0000,7.3976
5448,1.0000,13.2956
5449,1.0000,11.3103
5450,1.0120,0.0000
5451,1.0000,7.2862
5452,1.0000,5.1410
5453,1.0000,0.8901
5456,1.0000,0.4765
5457,1.0000,0.4765
5458,1.0000,5.1550
5459,1.0000,20.7606
5460,1.0000,0.8901
5461,1.0000,14.3121
5462,1.0000,14.3121
5463,1.0000,12.1730
5464,1.0000,21.5618
5465,1.0000,21.5618
5466,1.0000,14.3121
5468,1.0000,13.7889
5470,1.0000,16.9367
5471,1.0000,4.8477
5472,1.0000,16.6838
5473,1.0000,1.0574
5474,1.0000,11.0180
5475,1.0000,9.7026
5476,1.0000,9.5897
5477,1.0000,19.0110
5478,1.0000,9.5897
5480,1.0000,9.1461
5481,1.0000,7.9890
5482,1.0000,1.5526
5483,1.0000,3.7985
5484,1.0000,1.5516
5485,1.0000,1.5526
5486,1.0000,9.7369
5487,1.0000,1.5516
5488,1.0000,8.7023
5489,1.0000,11.8697
5491,1.0000,8.0310
5492,1.0000,7.4948
5493,1.0000,4.2690
5494,1.0000,4.0313
5496,1.0000,2.0993
5499,1.0000,4.0313
5500,1.0000,13.1873
5501,1.0000,9.1311
5502,1.0000,10.6208
5503,1.0000,5.4404
5505,1.0000,7.2301
5506,1.0000,5.0951
5509,0.9780,-23.0000
5510,1.0000,19.2938
5511,1.0000,17.3233
5513,1.0000,17.5092
5514,1.0000,17.5092
5516,1.0000,17.5092
5517,1.0000,17.5092
5518,1.0000,16.8857
5519,1.0000,19.7556
5520,1.0000,22.8547
5522,1.0000,23.5092
5523,1.0000,17.5092
5525,1.0000,4.3655
5526,1.0000,2.3700
5527,1.0000,9.1329
5528,1.0000,2.9740
5529,1.0000,1.3658
5530,1.0000,23.3696
5531,1.0000,4.3925
5532,1.0000,-0.8584
5533,1.0000,-0.4813
5534,1.0000,-0.8584
5535,1.0000,-1.2366
5536,1.0000,12.8467
5537,1.0000,10.7830
5538,1.0000,-0.7956
5539,1.0000,4.1727
5540,1.0000,10.1546
5541,1.0000,6.8022
5542,1.0000,4.3695
5543,1.0000,4.2159
5544,1.0000,4.1727
5545,1.0000,3.7497
5546,1.0000,4.2075
5547,1.0000,4.0606
5549,1.0000,4.2075
5550,1.0000,7.2492
5551,1.0000,5.1029
5552,1.0000,6.4856
5553,1.0000,6.4856
5554,1.0000,4.0863
5555,1.0000,4.0863
5556,1.0000,6.8022
5557,1.0000,6.8022
5558,1.0000,6.8022
5561,1.0000,4.4311
5562,1.0000,2.0825
5563,1.0000,-0.0384
5564,1.0000,19.8115
5565,1.0000,19.8115
5566,1.0000,19.8368
5567,1.0000,19.6150
5568,1.0000,19.8368
5569,1.0000,19.6150
5570,1.0000,20.0109
5571,1.0000,19.7245
5572,1.0000,22.0575
5573,1.0000,13.6267
5574,1.0000,21.7319
5575,1.0000,19.6168
5576,1.0000,24.5596
5577,1.0000,21.8542
5578,1.0000,3.7890
5579,1.0000,10.5125
5580,1.0000,18.8712
5581,1.0000,14.2593
5582,1.0000,14.2593
5583,1.0000,10.6808
5584,1.0000,11.8397
5585,1.0000,14.9425
5586,1.0000,14.2593
5587,1.0000,10.5125
5588,1.0000,14.9425
5589,1.0000,11.8397
5590,1.0000,26.0462
5591,1.0000,24.7252
5592,1.0000,24.6386
5593,1.0000,20.1545
5594,1.0000,31.2859
5595,1.0000,38.5538
5596,1.0000,24.7252
5597,1.0000,24.6386
5598,1.0000,24.6592
5599,1.0000,24.6592
5600,1.0000,25.4787
5601,1.0000,19.2540
5602,1.0000,17.7719
5603,1.0000,14.4923
5604,1.0000,17.6089
5605,1.0000,17.6529
5606,1.0000,17.6728
5607,1.0000,17.6728
5608,1.0000,17.6529
5609,1.0000,5.4554
5610,1.0000,5.4554
5611,1.0000,9.7025
5612,1.0000,16.3701
5613,1.0000,7.0189
5615,1.0000,-0.8095
5616,1.0000,-0.8095
5617,1.0000,10.3792
5618,1.0000,10.3792
5620,1.0000,24.5002
5621,1.0000,3.9183
5622,1.0000,26.1045
5623,1.0000,-1.6062
5624,1.0000,-2.0474
5625,1.0000,-2.0474
5626,1.0000,-1.8543
5627,1.0000,-1.8543
5630,1.0000,23.7705
5631,1.0000,6.2843
5632,1.0000,24.1785
5633,1.0000,2.7358
5641,1.0000,3.7466
5642,1.0000,18.4747
5643,1.0000,0.1084
5645,1.0000,18.4728
5646,1.0000,25.1869
5647,1.0000,18.4747
5648,1.0000,18.4747
5649,1.0000,18.4747
5650,1.0000,23.4220
5651,1.0000,3.5740
5653,1.0000,-0.5535
5656,1.0000,9.7844
5658,1.0000,9.7844
5659,1.0000,9.7844
5660,1.0000,3.5740
5669,1.0000,23.8070
5670,1.0000,25.3792
5671,1.0000,15.5847
5672,1.0000,26.6656
5673,1.0000,12.3331
5674,1.0000,12.1085
5675,1.0000,12.1085
5677,1.0000,9.4700
5678,1.0000,14.6807
5679,1.0000,9.5610
5681,1.0000,17.1092
5683,1.0000,15.4628
5684,1.0000,8.4232
5685,1.0000,4.0670
5687,1.0000,2.6588
5688,1.0000,7.2022
5689,1.0000,5.4554
5690,1.0000,9.7855
5691,1.0000,3.8719
5693,1.0000,1.9592
5695,1.0000,12.5472
5696,1.0000,24.9147
5697,1.0000,26.8997
5698,1.0000,31.7658
5699,1.0000,20.0752
5700,1.0000,4.4880
5701,1.0000,1.3297
5702,1.0000,0.7497
5703,1.0000,-3.5242
5711,1.0000,2.2262
5713,1.0000,-1.5159
5714,1.0000,15.2034
5715,1.0000,-1.6735
5716,1.0000,-1.5159
5717,1.0000,-1.7171
5718,1.0000,-1.6735
5719,1.0000,-1.7171
5720,1.0000,4.5396
5721,1.0000,3.0778
5722,1.0000,3.0171
5723,1.0000,-0.6625
5724,1.0000,2.9153
5725,1.0000,4.4880
5726,1.0000,-3.8550
5727,1.0000,-1.4894
5728,1.0000,9.5284
5729,1.0000,11.1218
5730,1.0000,-1.6380
5731,1.0000,-6.2945
5732,1.0000,6.7553
5733,1.0000,4.5088
5734,1.0000,10.0581
5735,1.0000,-1.6380
5736,1.0000,-9.1024
5737,1.0000,11.7812
5738,1.0000,1.0850
5739,1.0000,19.6755
5740,1.0000,3.9930
5741,1.0000,3.0236
5742,1.0000,20.8757
5743,1.0000,0.2894
5744,1.0000,23.2768
5745,1.0000,12.1555
5746,1.0000,11.8859
5750,1.0000,-1.2523
5751,1.0000,-3.0708
5752,1.0000,-1.2609
5753,1.0000,-3.2761
5755,1.0000,-5.3003
5756,1.0000,-4.8202
5757,1.0000,-6.2973
5761,1.0000,-5.2983
5763,1.0000,-9.0561
5771,1.0000,-3.0708
5778,1.0000,-3.0708
5782,1.0000,-6.2921
5786,1.0000,-9.5534
5787,1.0000,-11.4394
5788,1.0000,-9.7158
5789,1.0000,-9.8406
5790,1.0000,-13.3041
5791,1.0000,-10.3597
5792,1.0000,-9.8406
5793,1.0000,-12.5706
5794,1.0000,-9.8406
5796,1.0000,-8.6713
5797,1.0000,-5.4644
5798,1.0000,-7.7291
5799,1.0000,14.7132
5800,1.0000,4.4880
5802,1.0000,-5.8950
5803,1.0000,-10.3442
5804,1.0000,-6.5843
5805,1.0000,13.7889
5807,1.0000,-10.5208
5809,1.0000,-10.5208
5814,1.0000,21.6887
5815,1.0000,26.1418
5816,1.0000,22.7820
5818,1.0000,18.4968
5819,1.0000,-5.9714
5820,1.0000,-5.9714
5821,1.0000,-6.0645
5822,1.0000,-5.9714
5823,1.0000,-5.9714
5824,1.0000,-6.2328
5825,1.0000,-7.9760
5826,1.0000,-7.8174
5827,1.0000,-6.0645
5829,1.0000,-7.9780
5830,1.0000,-7.9760
5831,1.0190,0.0000
5832,1.0000,-5.9793
5833,1.0000,-9.3020
5834,1.0000,5.9548
5835,1.0000,5.9548
5836,1.0000,5.5260
5837,1.0000,1.3982
5838,1.0000,1.0428
5840,1.0000,6.9361
5841,1.0000,7.5149
5842,1.0000,-6.5918
5843,1.0000,-11.2753
5844,1.0000,-11.6686
5845,1.0000,-11.6686
5846,1.0000,-11.5217
5847,1.0000,-11.5217
5848,1.0000,-11.6862
5849,1.0000,-11.6862
5850,1.0000,13.7889
5851,1.0000,13.7889
5852,1.0000,-6.7283
5853,1.0000,6.2691
5855,1.0000,2.7704
5856,1.0000,-9.3980
5860,1.0000,3.1096
5861,1.0000,-1.0761
5862,1.0000,-2.4133
5863,1.0000,-11.7169
5864,1.0000,-11.4520
5866,1.0000,-2.4792
5867,1.0000,-2.4792
5868,1.0000,-2.4809
5869,1.0000,-2.4809
5871,1.0000,-5.7157
5872,1.0000,-3.7555
5873,1.0000,-10.4603
5878,1.0000,13.1468
5879,1.0000,16.8919
5880,1.0000,-5.9936
5881,1.0000,-2.9536
5882,1.0000,-2.9536
5883,1.0000,-5.7836
5884,1.0000,-6.0270
5885,1.0000,-5.9936
5886,1.0000,-6.0270
5888,1.0000,-2.9536
5889,1.0000,-2.9536
5890,1.0000,-9.1814
5891,1.0000,-3.2321
5892,1.0000,-9.1814
5893,1.0000,-7.2277
5894,1.0000,0.0455
5895,1.0000,0.0455
5896,1.0000,0.0396
5897,1.0000,0.0396
5899,1.0000,18.1797
5900,1.0000,22.1335
5901,1.0000,18.8680
5902,1.0000,-7.6388
5904,1.0000,-12.1571
5905,1.0000,26.9762
5906,1.0000,-14.9678
5907,1.0000,-18.7329
5908,1.0000,-16.7288
5909,1.0000,-13.5844
5911,1.0000,-14.1774
5912,1.0000,-6.3694
5913,1.0000,22.2898
5914,1.0000,11.2594
5915,1.0000,-12.1571
5916,1.0000,21.5751
5917,1.0000,9.5073
5920,1.0000,-12.1571
5921,1.0000,-12.1571
5922,1.0000,-12.1571
5923,1.0000,9.7287
5924,1.0000,11.9360
5925,1.0000,11.6317
5926,1.0000,14.2377
5929,1.0000,11.9360
5935,1.0000,9.9055
5938,1.0000,3.5740
5940,1.0000,20.6985
5941,1.0000,-4.2843
5944,1.0000,-7.2475
5947,1.0000,-7.1384
5957,1.0000,20.0109
5958,1.0000,3.9183
5959,1.0000,3.9183
5960,1.0000,19.6422
5961,1.0000,-3.5207
5962,1.0000,19.9542
5963,1.0000,-6.4194
5964,1.0000,-6.5459
5965,1.0000,-6.5459
5966,1.0000,21.3095
5967,1.0000,21.3832
5968,1.0000,22.7008
5969,1.0000,16.6244
5970,1.0000,-7.7347
5971,1.0000,-7.6914
5972,1.0000,-8.7175
5973,1.0000,-4.2634
5974,1.0000,-10.9300
5975,1.0000,-2.6878
5978,1.0000,4.5022
5979,1.0000,-12.9234
5980,1.0000,15.4881
5981,1.0000,-6.6790
5982,1.0000,18.4959
5983,1.0000,-8.7932
5984,1.0000,17.1258
5985,1.0000,18.8484
5986,1.0000,10.9351
5988,1.0000,10.9351
5989,1.0000,19.3794
5990,1.0000,21.2851
5991,1.0000,-5.0321
5992,1.0000,21.4662
5993,1.0000,-8.0074
5995,1.0000,-10.2758
5999,1.0000,22.5747
6000,1.0000,-6.2199
6001,1.0000,-1.7909
6003,1.0000,-4.5819
6004,1.0000,-4.8232
6005,1.0000,-4.8232
6008,1.0000,-4.8232
6009,1.0000,10.8395
6011,1.0000,9.2064
6012,1.0000,11.1122
6013,1.0000,8.8480
6014,1.0000,12.6910
6016,1.0000,12.6849
6017,1.0000,22.4000
6018,1.0000,23.6228
6019,1.0000,28.9948
6020,1.0000,12.6079
6021,1.0000,-0.4561
6022,1.0000,-0.4561
6023,1.0000,-0.4561
6024,1.0000,-0.4561
6025,1.0000,-0.4561
6026,1.0000,-0.4561
6027,1.0000,-0.4561
6028,1.0000,-0.4561
