Barra,Tensao_pu,Angulo_graus
3593,0.9839,-47.7699
3594,0.9532,-54.3921
3595,0.9857,-51.4298
3596,0.9351,-41.9242
3597,0.9908,-47.1911
3598,1.0114,-43.8065
3599,0.9501,-47.9957
3601,0.9750,-34.0144
3602,0.9620,-36.5838
3603,0.9950,-31.6007
3604,0.9705,-30.9444
3605,0.9721,-30.1972
3607,0.9568,-28.1783
3608,0.9909,-30.4608
3609,0.9818,-31.3277
3611,0.9655,-27.7097
3612,0.9761,-30.4543
3613,0.9844,-27.8135
3614,1.0011,-27.3822
3615,0.9942,-29.5675
3616,0.9934,-31.0206
3617,0.9898,-27.4213
3619,1.0133,-29.8218
3620,0.9780,-26.9202
3621,1.0363,-28.8191
3622,1.0117,-23.9560
3625,0.9759,-27.7312
3626,0.9864,-28.7577
3627,1.0056,-36.7988
3628,1.0143,-35.5502
3629,1.0001,-24.7692
3630,0.9902,-25.0702
3631,0.9899,-24.8851
3632,1.0084,-25.1375
3634,0.9939,-24.8075
3635,0.9748,-17.7051
3638,0.9855,-31.5026
3639,0.9864,-24.5419
3640,0.9813,-27.2049
3641,0.9800,-5.3547
3642,0.9140,13.2453
3643,0.9747,-28.3917
3644,0.9716,-29.4103
3645,1.0045,-28.4465
3647,0.9824,-26.9850
3659,0.9817,-28.1487
3660,1.0037,-23.0955
3666,0.9818,-27.7623
3676,0.8870,-28.2018
3677,0.9501,-14.1126
3678,0.9738,-21.4475
3681,0.9934,-25.3230
3684,0.9438,-48.1128
3686,0.9732,-20.3595
3688,0.9904,-34.9030
3693,0.9682,-24.8280
3698,1.0307,-18.9396
3699,1.0423,-17.6530
3700,0.9834,-17.1091
3702,0.9711,-10.0937
3703,0.9759,-17.6449
3706,0.9604,-18.0880
3708,1.0124,-2.9295
3710,0.9534,-26.6878
3712,1.0000,-24.1085
3714,0.9558,-22.1478
3715,0.9869,-24.2315
3721,0.9738,-24.6571
3723,0.9599,-22.2635
3724,0.9884,-23.6019
3725,0.9728,-21.5693
3726,0.9876,-23.7691
3727,0.9775,-19.8168
3729,0.9831,-19.6963
3730,0.9921,-19.2696
3731,0.9440,-25.1193
3733,0.9720,-19.8188
3735,0.9971,-23.9548
3736,0.9913,-24.4042
3738,0.9905,-24.4785
3739,1.0177,-47.2936
3740,0.9910,-21.5693
3741,1.0024,-23.6200
3742,0.9781,-28.2406
3744,0.9870,-0.6014
3745,0.9764,-14.2325
3746,0.9439,-25.1267
3748,0.9762,-29.8904
3749,0.9524,-29.4033
3752,0.9761,-7.8602
3753,0.9959,-22.8750
3754,0.9775,-28.1017
3757,1.0005,-8.3412
3758,0.9997,-8.4234
3759,1.0095,-3.4553
3760,0.9856,-11.6054
3761,0.9492,-12.6741
3762,0.9853,-20.0792
3769,0.9681,-27.4030
3770,0.9865,-13.2082
3771,0.9755,-11.9247
3772,0.9769,-29.9250
3773,0.9070,-30.0287
3774,0.9344,-32.4263
3775,0.9719,-18.7328
3776,0.9820,-26.0723
3777,0.9836,-24.4238
3778,0.9749,-30.2698
3779,0.9512,-30.2698
3781,0.9880,-23.6318
3782,0.9749,-30.2693
3783,0.9511,-30.2693
3785,0.9734,-18.3648
3787,0.9696,-18.0318
3789,1.0131,-22.9917
3795,0.9960,-43.7451
3796,0.9963,-43.8948
3797,1.0070,-32.5572
3801,1.0454,-36.9902
3802,0.9880,-39.8830
3803,0.9857,-40.2566
3804,0.9707,-41.9754
3805,1.0018,-40.2561
3806,0.9755,-41.1770
3807,1.0609,-35.1782
3808,0.9719,-41.4965
3809,0.9768,-39.8194
3810,0.9796,-40.9765
3811,0.9629,-41.8524
3812,0.9667,-41.8880
3813,0.9729,-41.3820
3814,0.9705,-41.5296
3815,1.0255,-38.6024
3816,1.0054,-40.3778
3817,1.0078,-40.0875
3818,0.9972,-41.2761
3819,1.0012,-40.8729
3820,0.9674,-39.2410
3821,0.9794,-36.8659
3822,0.9721,-37.7131
3823,1.0084,-39.9796
3824,0.9836,-40.5802
3825,0.9892,-39.7969
3826,0.9759,-41.0442
3827,1.1349,-32.7188
3828,0.9871,-36.3109
3829,0.9713,-36.8197
3830,0.9805,-42.7274
3831,0.9725,-36.8448
3832,1.0458,-34.8395
3833,0.9970,-40.3072
3834,0.9607,-41.9933
3835,0.9605,-41.9772
3836,0.9685,-38.6235
3837,0.9808,-40.6755
3838,0.9812,-39.7676
3839,0.9731,-8.7819
3840,0.9765,-1.1578
3841,0.9897,-43.8794
3842,0.9862,-46.3647
3843,0.9847,-46.2436
3844,0.9895,-44.3640
3845,0.9941,-44.0070
3846,0.9980,-44.1646
3847,0.9920,-46.7848
3848,0.9795,-44.1975
3849,0.9752,-46.7812
3850,1.1259,-28.9925
3851,0.9629,-46.6130
3852,0.9630,-46.6137
3853,0.9893,-44.2801
3854,0.9938,-43.8662
3855,0.9884,-44.3461
3856,0.9766,-51.4715
3857,1.0204,-43.3699
3858,0.9791,-45.9166
3859,0.9807,-50.9502
3860,0.9683,-46.2560
3861,0.9810,-46.1425
3862,0.9625,-46.4935
3863,1.0605,-37.3345
3864,0.9962,-44.0943
3865,0.9768,-46.6506
3866,1.0130,-44.2665
3867,1.0381,-42.5819
3868,0.9766,-51.5087
3869,0.9917,-44.1103
3871,0.9756,-44.5002
3873,0.9607,-46.8098
3874,1.2863,-42.5103
3875,0.9025,-7.0621
3876,0.9449,-3.7629
3877,0.9236,-6.2654
3878,0.9531,-14.8682
3879,0.9456,-20.0049
3880,0.9329,-20.7570
3881,0.9969,-8.1953
3882,0.9590,-5.6112
3883,0.9786,-12.0521
3884,0.7835,9.5083
3885,0.9782,-14.8990
3886,0.9769,-1.3346
3887,0.9445,-1.5638
3888,0.9589,-15.9387
3889,0.9170,-0.9187
3890,0.9784,-4.8760
3891,0.9706,-13.1350
3892,0.9773,-1.0223
3893,0.9428,-6.6986
3894,0.9684,-11.1988
3895,0.9796,-7.9344
3896,0.7961,0.6152
3897,0.9389,15.7875
3898,0.9388,15.8230
3899,0.8452,11.7405
3900,0.9731,-3.5787
3901,0.9757,-1.4786
3902,0.9225,-25.0237
3903,0.9726,-17.9936
3904,0.9792,-40.8866
3905,1.2946,-51.4989
3906,1.2944,-51.5295
3907,1.0168,-19.4458
3908,0.9933,-19.2120
3909,0.9816,-20.0905
3910,0.9946,-40.4459
3911,0.9721,-19.1175
3912,0.9770,-6.3423
3915,1.0064,-19.9149
3916,1.5534,-43.2342
3917,1.3505,-43.0072
3918,1.4178,-43.8747
3919,1.0917,-46.3726
3920,1.3065,-42.7238
3921,1.0901,-44.9388
3922,1.2269,-43.7825
3923,1.0871,-51.0130
3924,1.2417,-43.7819
3925,1.2475,-50.9939
3926,1.2341,-42.1950
3927,1.0536,-49.6548
3928,1.1714,-54.8910
3929,1.5918,-44.1070
3930,1.3842,-42.6642
3931,1.2697,-42.3169
3932,1.3062,-50.4513
3933,1.2875,-42.4497
3934,1.2444,-42.1542
3935,1.4084,-43.1030
3936,1.2162,-51.1324
3937,1.1130,-51.2591
3938,1.0726,-50.4869
3939,1.3060,-50.9682
3940,1.3048,-50.9674
3941,1.3011,-51.6443
3942,1.4183,-43.8809
3943,1.5413,-43.6904
3944,1.7465,-43.2499
3945,1.7368,-43.2875
3946,1.1065,-45.3637
3947,1.1055,-45.6983
3948,1.0616,-48.5994
3949,1.1548,-56.5198
3950,0.9969,-41.8523
3951,0.9988,-41.2463
3952,0.9967,-40.9448
3954,1.0008,-37.7948
3955,1.0084,-41.6711
3957,1.0198,-33.5359
3958,0.9953,-43.1092
3959,1.0041,-42.7853
3960,0.9822,-17.7295
3961,0.9822,-17.7295
3962,1.0240,-32.3056
3963,1.0180,-31.9505
3964,0.9950,6.9271
3965,0.9973,0.7470
3966,0.9964,-37.3023
3967,0.9982,10.5915
3968,0.9970,16.6953
3969,0.7931,6.3297
3970,0.9865,-13.2024
3971,0.9821,-17.7243
3973,0.9821,-17.7243
3974,1.0050,-38.0236
3975,1.0049,-38.0236
3977,1.0180,-37.3023
3978,1.0180,-37.3023
3979,0.9360,-23.8126
3980,1.0117,-36.0309
3981,0.9791,-40.8927
3982,1.4082,-43.1161
3983,0.9866,-0.2406
3984,0.9731,-8.7819
3987,0.9808,-36.8911
3990,1.0067,-20.8479
3991,1.0117,-36.0351
3992,1.0117,-36.0316
3993,1.0174,-30.6953
3994,1.0164,-35.3591
3995,1.0240,-29.8176
3996,1.0231,-34.4453
3997,1.0258,-29.7087
3998,1.0247,-34.2167
3999,1.0447,-33.7775
4000,0.9919,-38.0791
4001,0.9615,-40.4421
4002,0.9647,-40.4549
4003,0.9678,-40.7553
4004,0.9694,-40.5622
4005,0.9586,-41.6949
4006,0.9477,-43.0538
4007,0.9514,-42.6006
4008,0.9522,-42.7870
4009,0.9573,-42.2792
4010,0.9481,-42.7941
4011,0.9884,-39.3223
4012,0.9852,-28.8264
4013,0.9852,-28.8264
4014,0.9858,-28.7364
4015,0.9584,-29.1762
4016,1.0240,-44.9607
4017,0.9967,-47.7140
4018,0.9394,-48.6465
4019,-0.0000,36.8434
4020,0.6717,-51.4630
4021,0.9210,-43.7500
4022,0.9180,-43.2581
4023,0.9118,-43.2826
4024,0.9139,-42.6732
4025,0.9122,-42.9405
4026,0.9088,-43.5505
4027,0.9193,-42.3181
4028,0.9529,-36.7713
4029,0.9122,-43.1761
4030,0.9196,-43.2862
4031,0.9266,-43.0649
4032,0.9138,-44.4557
4033,0.9130,-44.6627
4034,0.9827,-28.7648
4036,0.9531,-47.1358
4037,0.9905,-20.6585
4038,0.9920,-19.8641
4039,0.9820,-8.5530
4040,0.6539,-42.7588
4041,1.0043,-13.6291
4042,0.9810,-34.4908
4043,0.9766,-38.3607
4044,1.0090,-32.5980
4045,0.9221,-41.4984
4048,0.8879,-44.6099
4049,1.0509,-24.7414
4050,0.9394,-31.5390
4051,0.9877,-26.3180
4052,0.9830,0.7191
4053,1.0016,-6.0805
4054,0.9910,-4.4241
4055,1.0075,-11.0970
4056,0.9148,-50.3073
4057,0.9123,-50.5037
4059,0.8753,-48.1861
4060,0.9606,-34.6183
4061,1.0536,-44.4290
4062,1.0259,-42.7955
4063,-1.2051,-231.1028
4064,0.9630,-15.7629
4065,0.9737,-22.1974
4066,1.0097,-19.8469
4068,0.9910,-15.7363
4069,0.9921,-18.3756
4070,0.9587,-27.2926
4071,0.9757,-24.7991
4072,0.9525,-35.8078
4073,0.9652,-23.3425
4074,0.9606,-25.9348
4075,0.9804,-34.4765
4076,0.9797,-37.1879
4077,0.9831,-33.5205
4080,0.9848,-32.6225
4081,1.0236,-30.1894
4082,0.9815,-32.5192
4084,0.8298,-49.2585
4086,0.9602,-30.0478
4087,0.9594,-30.0587
4088,0.9737,-33.3413
4089,0.9161,-44.8834
4090,0.9998,-14.8106
4091,1.0050,-13.9457
4092,0.9048,-43.6373
4093,0.9411,-44.9816
4095,0.9118,-47.4598
4096,0.9126,-47.6271
4097,0.9126,-47.6271
4098,0.9012,-44.9816
4099,0.9893,-32.8702
4100,0.9980,-107.0609
4101,0.7574,-107.0609
4102,1.0060,-41.2264
4105,0.9981,-43.9182
4107,1.0017,-43.6778
4108,1.0021,-42.8931
4110,1.0467,-34.8728
4111,1.0461,-34.9704
4113,0.9991,-43.7347
4114,0.9926,-37.9896
4118,0.9870,-45.4169
4120,1.0010,-37.8200
4126,1.0008,-36.9202
4127,1.0154,-39.0387
4128,1.0182,-38.2022
4129,0.9642,-46.3647
4130,0.9936,-45.8021
4131,0.9822,-50.8355
4132,1.5552,-43.0949
4133,0.9707,-16.7951
4134,0.9712,-13.1504
4135,0.9875,-36.1101
4136,0.9171,-0.9183
4137,0.9283,-5.7140
4138,1.0010,-2.6062
4140,1.0040,-17.7436
4141,0.9693,-14.8914
4143,1.1035,-32.9560
4144,0.9862,-45.5724
4145,0.9865,-0.2817
4147,0.9866,-0.2342
4148,1.2934,-42.4381
4149,1.0056,-40.3642
4150,0.9916,-39.5059
4152,0.9892,-44.3595
4153,0.8453,11.7097
4155,0.9790,-17.2541
4156,0.9683,-39.2797
4157,0.9816,-17.0163
4158,0.9816,-17.0136
4159,0.9790,-17.2551
4160,0.9908,-39.6973
4161,0.9607,-41.9880
4162,0.9710,-41.5491
4163,0.9910,-39.5437
4164,0.9610,-46.7849
4165,1.5532,-43.2559
4166,0.9747,-17.9462
4167,1.3841,-42.6660
4168,0.9731,-3.5987
4169,0.9707,-41.9746
4170,0.9954,-44.0748
4171,0.9808,-39.1640
4172,0.9815,-40.6784
4174,0.9610,-41.9701
4176,0.9916,-39.5047
4178,1.5535,-43.2334
4180,0.9980,-107.0617
4181,1.3841,-42.6641
4182,0.7574,-107.0617
4183,0.9707,-41.9745
4187,0.9042,11.9525
4188,0.9042,11.9817
4189,0.9042,11.9817
4190,0.9465,-1.1222
4192,0.9797,-0.2739
4193,0.9798,-40.8380
4194,0.9987,-45.5089
4195,1.5554,-43.0863
4196,0.9283,-5.7134
4197,0.8454,11.7340
4198,0.8454,11.6195
4199,0.9642,-46.3516
4200,1.0105,-41.3975
4201,1.0107,-39.7727
4202,1.0107,-39.7726
4203,1.0100,-39.7727
4204,1.0100,-39.7727
4205,1.0100,-39.7727
4206,1.0100,-39.7726
4207,1.0100,-39.7726
4208,1.0100,-39.7726
4210,1.0101,-39.8669
4213,1.0101,-39.8669
4217,0.9849,-42.3426
4218,1.0375,-42.5067
4219,0.9824,-31.8485
4220,1.0109,-37.6170
4221,1.0363,-42.6057
4222,0.9416,-18.4106
4223,0.9520,-25.0344
4224,0.9523,-25.0625
4225,0.9482,-29.0255
4226,0.9457,-28.9536
4227,0.9408,-30.0951
4228,0.9408,-30.0952
4229,0.9585,-26.9999
4230,0.9751,-21.4783
4231,0.9790,-21.2718
4236,0.9617,-12.8035
4237,0.9617,-12.8035
4239,0.9794,-12.4767
4240,1.0837,-41.3964
4241,1.1078,-40.8340
4242,0.9553,-42.4272
4243,0.9492,-39.9034
4244,0.9577,-42.7958
4245,0.9563,-42.6143
4246,0.9544,-42.7326
4247,0.9580,-42.0950
4249,1.0046,-34.9038
4250,0.9482,-43.0837
4251,0.9477,-26.9096
4253,0.9678,-36.6069
4254,0.9576,-41.6404
4255,0.9708,-39.0843
4256,0.9840,-33.2695
4257,0.9573,-42.8911
4258,0.9839,-33.5471
4259,0.9579,-34.7083
4260,0.9741,-21.6874
4261,0.9006,-33.5694
4262,1.0855,-40.7569
4263,1.2969,-42.8530
4264,0.9662,-31.0632
4265,0.9656,-26.8147
4266,0.9751,-33.4867
4267,0.9995,-35.7718
4269,1.0542,-42.8024
4270,1.0732,-40.5811
4271,1.0774,-40.2684
4272,1.0614,-42.1127
4273,1.0636,-41.8856
4274,1.0587,-42.2418
4275,0.9794,-12.4767
4276,0.9616,-42.0327
4277,1.5371,-43.1511
4278,1.0893,-39.3847
4279,1.0110,-33.2730
4280,1.5557,-43.0962
4281,1.5559,-43.0988
4282,0.9934,-31.3152
4283,1.0200,-31.3152
4284,0.9327,-5.2402
4285,0.9327,-5.2402
4287,0.9629,-42.8773
4289,0.9593,-41.5052
4290,0.9627,-41.5141
4291,0.9744,-19.5645
4292,0.9860,-25.8662
4293,0.9768,-15.0886
4294,0.9602,-26.3152
4295,0.9649,-26.3576
4296,0.9603,-26.3296
4297,0.9622,-25.5032
4298,0.9486,-28.8058
4299,0.9482,-29.0255
4300,0.9990,-1.2454
4301,0.9990,-1.2455
4302,0.9787,-1.2454
4303,0.9787,-1.2455
4304,0.9764,-1.2215
4307,1.0018,-38.1445
4308,0.9989,-41.3252
4309,0.9989,-41.3252
4310,1.0018,-38.1445
4311,1.0042,-24.6798
4312,0.9987,-26.8968
4313,0.9581,-37.0769
4314,0.9189,-40.4600
4315,0.9157,-40.5147
4318,0.9161,-44.8835
4319,0.9165,-44.8426
4320,0.9550,-36.5247
4321,0.9484,-38.1022
4322,0.9374,-39.9779
4323,0.9491,-38.0520
4324,0.9373,-39.9845
4325,1.0041,-40.3845
4326,0.9905,-44.4941
4327,0.9485,-42.2510
4328,0.9779,-45.0229
4329,0.9777,-45.1318
4330,0.9820,-44.6350
4331,0.9772,-41.9780
4332,1.0223,-28.9454
4333,0.9954,-32.1552
4334,0.9930,-16.1121
4335,1.0015,-36.9238
4336,0.8812,-43.5727
4337,0.9112,-39.5110
4338,0.9142,-39.9070
4339,0.9570,-43.5908
4340,0.9315,-40.8588
4341,0.8970,-47.2039
4342,1.0016,-41.5729
4344,0.9518,-39.7018
4345,0.9292,-46.1901
4348,0.9738,-29.3375
4349,1.0560,-20.3214
4350,1.0787,-24.2583
4351,1.0541,-28.4260
4352,1.0176,-28.7830
4353,1.0031,-28.0284
4354,0.9753,-31.0613
4355,0.9753,-31.0613
4356,0.9753,-31.0613
4357,0.9753,-31.0613
4358,0.9762,-30.7110
4360,0.9601,-37.0262
4361,0.9747,-39.6802
4362,0.9943,-33.2327
4363,0.9175,-37.1963
4364,1.0204,-30.3117
4366,0.9729,-29.3268
4367,0.9326,-45.6511
4368,0.9893,-32.8432
4369,1.0155,-25.8373
4370,1.0159,-19.8738
4371,0.9548,-27.3802
4372,0.9502,-28.0409
4373,0.8741,-66.5897
4374,0.7892,-77.4689
4375,1.0715,-28.4260
4376,0.9540,-24.2341
4377,0.9568,-37.1772
4378,0.9266,-45.9356
4379,0.8956,-22.6497
4380,0.9378,-46.6892
4381,0.9833,-15.7596
4382,0.9952,-30.7031
4383,0.9980,-27.0363
4386,1.0025,-28.8704
4387,0.3366,-56.4703
4388,0.9811,-29.8968
4389,0.9124,-42.4748
4390,0.9912,-34.4111
4391,1.0179,-26.6272
4392,0.9501,-27.6121
4393,0.9810,-29.2186
4394,0.9112,-42.9094
4395,0.9178,-42.3673
4396,0.9056,-47.4654
4400,1.0185,-19.7343
4417,1.0011,-12.9937
4425,0.9985,-13.0908
4430,1.0120,1.1438
4431,1.0075,-3.2872
4433,1.0072,-3.3744
4434,1.0100,0.5077
4435,1.0059,-3.4938
4437,1.0074,-3.3802
4440,1.0110,-0.6067
4441,1.0041,-3.8215
4442,1.0060,-0.1565
4444,1.0120,0.1723
4445,1.0068,-3.5091
4446,1.0130,1.4646
4447,1.0082,-3.2607
4448,1.0127,-6.8544
4462,1.0380,-3.9177
4465,1.0462,-8.0007
4469,1.1193,-13.7310
4471,1.0512,-8.8864
4472,1.1740,-10.0742
4473,1.1516,-11.9032
4474,1.1740,-10.3062
4475,1.1512,-11.9241
4476,1.1740,-10.6171
4477,1.1508,-11.9377
4478,0.9970,-3.9325
4479,1.0502,-8.2729
4489,1.0090,-0.1442
4491,1.0469,-4.0874
4492,1.0060,1.2391
4493,1.0440,-4.4842
4494,1.0435,-4.6494
4495,1.0501,-8.3902
4496,1.0399,-13.0863
4497,1.0438,-11.9926
4498,1.0030,0.0000
4499,1.0030,0.0000
4500,0.9571,-17.2209
4501,0.9593,-17.0383
4502,0.9828,-15.4842
4503,0.9511,-17.1081
4504,0.9973,-10.1033
4505,0.9470,-5.7638
4506,0.9586,-17.2532
4507,1.0034,-17.4333
4508,0.9594,-15.8408
4509,0.9586,-17.2532
4510,0.9993,-15.0494
4511,0.9469,-15.6050
4512,0.9883,-18.2523
4513,0.9447,-24.6056
4514,1.0428,-16.0390
4515,0.9798,-19.1852
4517,1.0354,-12.9766
4518,0.9823,-15.3874
4519,0.9902,-18.1253
4520,1.0000,1.7486
4521,1.0118,-10.4824
4522,0.9738,-17.0976
4523,1.0040,-3.2445
4524,0.9324,-15.0762
4525,1.0100,-3.2020
4526,0.9885,-20.0169
4527,0.9618,-20.1307
4528,0.9618,-20.1307
4529,0.9616,-20.0169
4530,1.0950,-20.7144
4531,1.0394,-13.1378
4532,0.9753,-20.7144
4533,0.9770,-24.1796
4534,0.9720,-24.6006
4535,0.9720,-24.6078
4536,0.9720,-24.6234
4537,0.9720,-24.5411
4538,0.9720,-24.3655
4539,0.9618,-20.1268
4540,0.9498,-14.1334
4541,0.9685,-14.8632
4542,0.9965,-16.8954
4543,0.9618,-20.1268
4544,0.9916,-19.7254
4545,0.9720,-24.6006
4546,0.9720,-24.6078
4547,0.9720,-24.6234
4548,0.9720,-24.5411
4549,0.9720,-24.3655
4550,0.9901,-20.0624
4551,0.9901,-20.0624
4552,1.0067,-15.0846
4553,1.0019,-16.7490
4554,1.0018,-16.7027
4555,1.0019,-16.7490
4556,1.0036,-16.3093
4559,1.0036,-16.3093
4560,0.9901,-20.0624
4561,0.9901,-20.0624
4562,1.0102,-14.8267
4563,1.0406,-13.3048
4565,1.0547,-11.2162
4566,1.0447,-17.8832
4568,0.9930,-19.0939
4569,1.0031,-17.8832
4570,1.0154,-16.4893
4571,0.9782,-19.5903
4573,1.0005,-16.2351
4574,1.0422,-10.0133
4577,0.9902,-18.1253
4578,1.0387,-9.2591
4579,1.0387,-9.2591
4580,1.0293,-15.5275
4581,1.0486,-15.5275
4582,1.0235,-12.8269
4583,1.0869,-15.3277
4584,1.0299,-15.5521
4586,1.0481,-15.4923
4587,1.0299,-15.5521
4588,1.0203,-13.3754
4589,1.0292,-15.4923
4590,0.9822,-22.2167
4591,0.9959,-13.4399
4592,1.0085,-12.3025
4593,0.9786,-24.6705
4594,0.9977,-4.2594
4595,0.9975,-13.4191
4596,0.9890,-24.6705
4597,0.9890,-24.6705
4598,0.9570,-12.6298
4599,0.9626,-15.5658
4601,0.9968,-22.3005
4602,1.0261,-18.9911
4605,1.0380,-16.5027
4613,0.9798,-22.9098
4619,0.9798,-22.9095
4623,1.0156,-19.9033
4629,0.9615,-20.2256
4630,0.9615,-20.2256
4633,1.0065,-20.5211
4637,1.0297,-17.5014
4641,1.0006,-21.9165
4642,0.9923,-22.7565
4643,1.0178,-19.7956
4653,0.8885,-24.2679
4663,0.8308,-30.0649
4665,0.9789,-11.2162
4667,0.9926,-19.1642
4668,0.9926,-19.1642
4671,1.0017,-16.7336
4672,1.0017,-16.7336
4673,0.8175,-31.6146
4677,1.0498,-13.1378
4678,0.9583,-17.3137
4679,0.9583,-17.3829
4680,0.9583,-17.3137
4681,0.9583,-17.3829
4683,0.8143,-31.1105
4684,0.8424,-25.3329
4690,0.8283,-27.3187
4700,1.0409,-15.0764
4703,0.9715,-25.0433
4711,0.9692,-21.4069
4712,0.9886,-24.3594
4713,0.9786,-25.1801
4714,0.9946,-25.7132
4715,0.9944,-25.7279
4720,1.0558,-10.5531
4723,0.9667,-26.2474
4733,0.9717,-25.2297
4743,0.9664,-25.8482
4749,0.9687,-25.6493
4755,0.9481,-29.0891
4762,0.6109,-79.8485
4763,0.9276,-31.2150
4770,1.0677,-14.6400
4772,0.8105,-31.3874
4773,0.9226,-31.1250
4779,0.9903,-18.2185
4780,0.9903,-18.2185
4793,0.9707,-25.9048
4803,0.9903,-19.9813
4804,1.0000,-4.6831
4805,1.0044,-10.3718
4807,0.9918,-12.9092
4808,1.0005,-11.2336
4809,0.9990,-5.1986
4823,0.9326,-23.1725
4830,0.9925,-13.4889
4833,0.9312,-21.6421
4839,0.9983,-9.0315
4841,0.9896,-13.8064
4843,0.9818,-14.4274
4845,0.9909,-9.0809
4846,0.9940,-11.0327
4848,0.9732,-11.7466
4853,0.9488,-20.1461
4860,1.0039,-12.6623
4861,1.0039,-12.6623
4862,1.0075,-14.6743
4863,0.9585,-18.1754
4864,1.0034,-12.5380
4866,1.0034,-12.5380
4868,1.0146,-9.8428
4869,1.0154,-13.0522
4870,1.0013,-13.0003
4871,0.9917,-9.1676
4874,1.0000,-4.5929
4883,0.9135,-26.8544
4890,0.9820,1.7321
4891,0.9970,0.2105
4892,1.0036,-3.3073
4893,0.9445,-27.7698
4894,1.0041,-7.0782
4895,1.0040,-9.3298
4900,1.0200,-10.6916
4902,1.0193,-10.6352
4903,0.9737,-16.9642
4909,0.9402,-19.5815
4925,1.1051,-5.2264
4929,0.9687,-25.6493
4930,1.0375,-18.5275
4933,1.0848,-16.2764
4939,0.9910,-84.0872
4940,0.9375,-14.5917
4941,1.0059,-14.5917
4942,0.9365,-14.5372
4944,1.0048,-14.5372
4945,1.0571,-13.1220
4948,1.0571,-13.1220
4949,1.0375,-18.5275
4950,1.0558,-15.5777
4951,1.0558,-15.5777
4952,1.0157,-4.5209
4954,1.0157,-4.5209
4957,1.0157,-4.5209
4958,1.0157,-4.5209
4959,1.0940,-18.3463
4960,1.0157,-4.5209
4961,1.0157,-4.5209
4962,0.9915,-26.2980
4963,1.1067,-20.1741
4964,0.9915,-26.2980
4970,1.1597,-22.2291
4971,1.1586,-22.4399
4973,1.1168,-19.1254
4977,1.0032,-3.2288
4982,1.0445,-37.6259
4983,1.1109,-22.9220
4990,1.1410,-21.3518
4992,1.1440,-25.4869
4994,1.0962,-33.0925
4997,1.1374,-21.5181
5001,1.0650,-21.7556
5002,1.0196,-13.8235
5003,1.0284,-22.9825
5004,1.0300,-23.0094
5005,1.0450,-23.0094
5006,1.0450,-23.0094
5008,1.0195,-13.7459
5009,1.0440,-22.9825
5010,1.0440,-22.9825
5011,1.0430,-22.9825
5012,1.0440,-22.9825
5013,1.0430,-22.9825
5014,1.0430,-22.9825
5015,0.9610,-16.6913
5016,0.9600,-16.1900
5019,1.0179,-15.7660
5020,0.9964,-20.3248
5021,1.0170,-36.4008
5022,0.9850,-16.7473
5028,1.0299,-22.8269
5029,1.0279,-22.7954
5030,0.9850,-19.0304
5031,0.9960,-22.7954
5032,0.9960,-19.1109
5033,0.9970,-22.8269
5034,1.0223,-24.4895
5035,1.0195,-24.4895
5036,1.0209,-12.4462
5037,0.9923,-11.8717
5038,0.9755,-9.1505
5039,0.9788,-9.7706
5040,0.9734,-7.9004
5041,1.0187,-14.5922
5042,1.0146,-12.6408
5043,1.0135,-12.5202
5044,1.0147,-11.3738
5045,1.0288,-17.3386
5046,1.0259,-15.3849
5047,1.0284,-16.0406
5048,1.0264,-14.2113
5049,1.1343,-18.1076
5050,1.0659,-21.1842
5051,0.9800,-15.8618
5054,1.0000,-15.9686
5057,1.1335,-18.0487
5058,1.1271,-16.6142
5059,1.1271,-17.0102
5060,1.0835,-24.0667
5061,1.0270,-17.7871
5067,1.1252,-15.7296
5068,1.0227,-19.1827
5069,1.0227,-19.1827
5071,1.0336,-21.5521
5073,1.0230,-19.3781
5075,1.0134,-15.2809
5078,1.0148,-10.7937
5079,1.0135,-14.9656
5081,0.9790,-30.5047
5083,0.9963,-33.5775
5090,1.0728,-26.0099
5091,1.0556,-27.5605
5092,1.0476,-27.9899
5093,1.0345,-29.8732
5094,0.9907,-16.4621
5095,0.9907,-16.4621
5096,0.9940,-13.5738
5097,0.9940,-13.5738
5098,1.0483,-27.0177
5099,1.0420,-29.5505
5100,1.0771,-26.4395
5101,1.0487,-27.9482
5102,1.0310,-29.1335
5103,1.0311,-29.0892
5104,1.0310,-29.1335
5106,1.0310,-29.7255
5110,1.0339,-33.5951
5111,1.0389,-32.3793
5113,1.0609,-36.7713
5115,1.0440,-37.5440
5116,1.0248,-37.7389
5117,1.0288,-36.9358
5118,1.0440,-37.5440
5119,1.0655,-37.7389
5120,1.0772,-36.9358
5121,1.0312,-29.6771
5123,1.0360,-34.0401
5124,1.0137,-13.3003
5126,1.0246,-11.2259
5127,1.0238,-11.6013
5128,1.0299,-17.7410
5131,1.1057,-33.9756
5132,1.0342,-32.3138
5133,1.1047,-36.2670
5134,1.0110,-36.2670
5135,1.0404,-34.0995
5136,1.0404,-34.0995
5137,1.0403,-34.0745
5138,1.0403,-34.0745
5139,1.0787,-35.0150
5140,1.0853,-31.9588
5141,1.0737,-33.0298
5142,1.0747,-33.1054
5143,1.0787,-35.0150
5144,1.0510,-33.0298
5145,0.9960,-33.0298
5146,1.0786,-35.0427
5147,0.9960,-33.0298
5148,1.0786,-35.0427
5149,1.0305,-25.2558
5150,1.1126,-33.7558
