ID_Linha,Barra_De,Barra_Para,P_Fluxo_De_Para_pu,Q_Fluxo_De_Para_pu,P_Fluxo_Para_De_pu,Q_Fluxo_Para_De_pu,Perda_Ativa_pu
1,2899,2748,-0.028999999999996896,0.0,0.028999999999996896,0.0,0.0
2,7536,4570,4.306102679928538,0.0,-4.306102679928538,0.0,0.0
3,276,9640,0.29561527173220675,0.0,-0.29561527173220675,0.0,0.0
4,147,3032,-3.1208572350613677,0.0,3.1208572350613677,0.0,0.0
5,7280,7284,-0.19799999999999457,0.0,0.19799999999999457,0.0,0.0
6,6060,6349,5.043482429092125,0.0,-5.043482429092125,0.0,0.0
7,732,22723,-0.1707448746756161,0.0,0.1707448746756161,0.0,0.0
8,44600,44599,-1.1999999999999995,0.0,1.1999999999999995,0.0,0.0
9,7432,190,-0.20323934983425068,0.0,0.20323934983425068,0.0,0.0
10,718,712,0.7975092072965315,0.0,-0.7975092072965315,0.0,0.0
11,1688,1661,-0.3572825870386961,0.0,0.3572825870386961,0.0,0.0
12,1613,1614,-0.1006690131567107,0.0,0.1006690131567107,0.0,0.0
13,6442,3050,15.705127347581993,0.0,-15.705127347581993,0.0,0.0
15,5740,6369,7.4005580366903425,0.0,-7.4005580366903425,0.0,0.0
16,5091,5098,-0.12599566741417037,0.0,0.12599566741417037,0.0,0.0
17,2113,47015,0.0,0.0,-0.0,0.0,0.0
18,182,1706,-0.0994698026307378,0.0,0.0994698026307378,0.0,0.0
19,3698,796,0.48505391262073594,0.0,-0.48505391262073594,0.0,0.0
20,251,9612,0.1869547822141521,0.0,-0.1869547822141521,0.0,0.0
21,46521,23167,0.24577311817352668,0.0,-0.24577311817352668,0.0,0.0
22,276,1771,-0.3538615880572337,0.0,0.3538615880572337,0.0,0.0
23,6173,46958,-0.0989999999978508,0.0,0.0989999999978508,0.0,0.0
24,2909,2658,0.7277507768829592,0.0,-0.7277507768829592,0.0,0.0
25,1420,1640,0.7250000000000016,0.0,-0.7250000000000016,0.0,0.0
26,4703,4533,-0.7131309573396022,0.0,0.7131309573396022,0.0,0.0
27,3203,3202,1.5673528390330582,0.0,-1.5673528390330582,0.0,0.0
28,5902,5787,1.2438491194936367,0.0,-1.2438491194936367,0.0,0.0
31,8145,8142,-1.735999999999963,0.0,1.735999999999963,0.0,0.0
32,7978,7980,-0.31799999999999073,0.0,0.31799999999999073,0.0,0.0
33,3796,40413,0.42599999999996463,0.0,-0.42599999999996463,0.0,0.0
34,4095,1568,0.3798465743547341,0.0,-0.3798465743547341,0.0,0.0
35,588,3478,5.708999999999853,0.0,-5.708999999999853,0.0,0.0
36,21934,3841,0.4140000000000026,0.0,-0.4140000000000026,0.0,0.0
37,10684,830,-0.25158465077640585,0.0,0.25158465077640585,0.0,0.0
38,4050,349,0.9951844448022438,0.0,-0.9951844448022438,0.0,0.0
39,5842,5981,0.5845000000001045,0.0,-0.5845000000001045,0.0,0.0
40,1192,1163,-0.322781275083925,0.0,0.322781275083925,0.0,0.0
41,4583,47770,-0.1739999999972319,0.0,0.1739999999972319,0.0,0.0
42,1462,1612,0.4229999999999966,0.0,-0.4229999999999966,0.0,0.0
43,48513,4433,-0.1738999999999984,0.0,0.1738999999999984,0.0,0.0
44,103,6609,10.781780260740746,0.0,-10.781780260740746,0.0,0.0
45,14219,7679,1.0064915225290592,0.0,-1.0064915225290592,0.0,0.0
46,626,46223,0.1444823434841535,0.0,-0.1444823434841535,0.0,0.0
47,760,3714,0.24927473014518714,0.0,-0.24927473014518714,0.0,0.0
48,2217,47019,0.0,0.0,-0.0,0.0,0.0
49,11960,14177,0.07599999999999642,0.0,-0.07599999999999642,0.0,0.0
50,1781,44352,2.0377782832332967,0.0,-2.0377782832332967,0.0,0.0
51,6800,43797,0.5460938353074595,0.0,-0.5460938353074595,0.0,0.0
52,410,590,-2.8581070356565488,0.0,2.8581070356565488,0.0,0.0
53,749,760,0.08886355567777923,0.0,-0.08886355567777923,0.0,0.0
54,8250,8270,-1.6472937778584273,0.0,1.6472937778584273,0.0,0.0
55,779,48126,-0.016000000002680533,0.0,0.016000000002680533,0.0,0.0
56,9491,9492,0.24300000000000282,0.0,-0.24300000000000282,0.0,0.0
57,8151,8892,-1.6010000000000253,0.0,1.6010000000000253,0.0,0.0
58,47341,6061,1.6920000000002091,0.0,-1.6920000000002091,0.0,0.0
59,4005,4010,0.4801235002196141,0.0,-0.4801235002196141,0.0,0.0
60,4224,7683,5.238852974592872e-16,0.0,-5.238852974592872e-16,0.0,0.0
61,5556,5541,0.0,0.0,-0.0,0.0,0.0
62,309,1516,-0.33388703790063845,0.0,0.33388703790063845,0.0,0.0
63,23077,22711,0.026279823988135106,0.0,-0.026279823988135106,0.0,0.0
64,7431,7425,-0.012370638860986362,0.0,0.012370638860986362,0.0,0.0
65,40780,9042,0.23551533543811531,0.0,-0.23551533543811531,0.0,0.0
66,46573,46590,-0.22800000000000026,0.0,0.22800000000000026,0.0,0.0
67,9428,40096,-0.016839288524397276,0.0,0.016839288524397276,0.0,0.0
68,4524,4515,-0.8493645148471262,0.0,0.8493645148471262,0.0,0.0
70,538,478,0.6280685001990691,0.0,-0.6280685001990691,0.0,0.0
71,5113,47144,-0.21600000001953387,0.0,0.21600000001953387,0.0,0.0
73,687,693,-0.06559046895841888,0.0,0.06559046895841888,0.0,0.0
75,10760,1364,0.0109257667667452,0.0,-0.0109257667667452,0.0,0.0
76,21901,7738,0.4478803228445983,0.0,-0.4478803228445983,0.0,0.0
77,40546,40548,-0.0018275003621504025,0.0,0.0018275003621504025,0.0,0.0
78,23427,27800,0.13307619235406234,0.0,-0.13307619235406234,0.0,0.0
79,6952,7004,0.09777422867655595,0.0,-0.09777422867655595,0.0,0.0
80,938,955,-2.1310080175059074,0.0,2.1310080175059074,0.0,0.0
81,415,45859,0.3919999999996304,0.0,-0.3919999999996304,0.0,0.0
82,3010,325,-7.151564449229146,0.0,7.151564449229146,0.0,0.0
83,8562,8542,-0.383352759651599,0.0,0.383352759651599,0.0,0.0
84,6443,6445,12.854076348440039,0.0,-12.854076348440039,0.0,0.0
85,3833,13910,-0.0989999999998928,0.0,0.0989999999998928,0.0,0.0
86,1766,3591,0.004000000000000937,0.0,-0.004000000000000937,0.0,0.0
87,2363,9400,0.1656766553847932,0.0,-0.1656766553847932,0.0,0.0
88,9440,370,1.8579999999793964,0.0,-1.8579999999793964,0.0,0.0
89,2413,46991,-0.024000000000030938,0.0,0.024000000000030938,0.0,0.0
90,9368,2359,-0.136160098662027,0.0,0.136160098662027,0.0,0.0
91,13129,3129,0.07100000000000488,0.0,-0.07100000000000488,0.0,0.0
93,11700,2314,0.14000000000000123,0.0,-0.14000000000000123,0.0,0.0
94,1546,46547,0.26232028693893245,0.0,-0.26232028693893245,0.0,0.0
96,9530,40095,0.0045153230409094355,0.0,-0.0045153230409094355,0.0,0.0
97,2510,237,-0.6999999999999227,0.0,0.6999999999999227,0.0,0.0
98,3193,47315,-0.12600000000029252,0.0,0.12600000000029252,0.0,0.0
99,1567,47766,0.0,0.0,-0.0,0.0,0.0
101,5679,5684,2.3890796703157453,0.0,-2.3890796703157453,0.0,0.0
102,1082,1134,0.31040310547525635,0.0,-0.31040310547525635,0.0,0.0
103,2731,47696,-0.004999999999970305,0.0,0.004999999999970305,0.0,0.0
104,661,11671,0.12793007613351062,0.0,-0.12793007613351062,0.0,0.0
105,3966,147,-3.113927218312857,0.0,3.113927218312857,0.0,0.0
106,9126,460,-0.010000000004173337,0.0,0.010000000004173337,0.0,0.0
108,2081,9781,0.13000000000000117,0.0,-0.13000000000000117,0.0,0.0
109,48453,48452,0.003000000000018062,0.0,-0.003000000000018062,0.0,0.0
110,8250,8270,-1.6378531110820134,0.0,1.6378531110820134,0.0,0.0
111,45082,7522,0.1000000000001,0.0,-0.1000000000001,0.0,0.0
112,5841,5370,1.4039671803773643,0.0,-1.4039671803773643,0.0,0.0
113,40508,9025,-6.661338147750939e-12,0.0,6.661338147750939e-12,0.0,0.0
114,5570,6743,-1.2590000000000132,0.0,1.2590000000000132,0.0,0.0
115,557,613,0.25073741047021164,0.0,-0.25073741047021164,0.0,0.0
116,45524,45521,0.03290333782015876,0.0,-0.03290333782015876,0.0,0.0
117,3174,47313,-0.011000000002536757,0.0,0.011000000002536757,0.0,0.0
118,24234,3056,0.05600000000008376,0.0,-0.05600000000008376,0.0,0.0
119,380,1475,4.402955567956076,0.0,-4.402955567956076,0.0,0.0
120,40793,40777,-0.017000000000001292,0.0,0.017000000000001292,0.0,0.0
121,568,11592,0.3507268726740491,0.0,-0.3507268726740491,0.0,0.0
122,2135,46021,0.0535623495593317,0.0,-0.0535623495593317,0.0,0.0
123,2331,46221,-0.7124783576556811,0.0,0.7124783576556811,0.0,0.0
124,815,821,-0.9436633636526275,0.0,0.9436633636526275,0.0,0.0
125,6489,6491,1.2784965194904563,0.0,-1.2784965194904563,0.0,0.0
126,48437,1526,-0.37958846329261525,0.0,0.37958846329261525,0.0,0.0
127,5458,5452,0.2729934780971505,0.0,-0.2729934780971505,0.0,0.0
128,46437,46435,-0.09300000000000008,0.0,0.09300000000000008,0.0,0.0
130,46494,3307,0.011142292631668894,0.0,-0.011142292631668894,0.0,0.0
131,1759,3589,-0.09539858532272277,0.0,0.09539858532272277,0.0,0.0
132,7416,4340,-0.05899999999999728,0.0,0.05899999999999728,0.0,0.0
133,561,584,4.036818983812628,0.0,-4.036818983812628,0.0,0.0
134,3596,7400,0.006999999999999379,0.0,-0.006999999999999379,0.0,0.0
135,386,47665,0.27621697355104535,0.0,-0.27621697355104535,0.0,0.0
136,44611,44617,-0.5400000000000048,0.0,0.5400000000000048,0.0,0.0
137,46210,47809,0.0,0.0,-0.0,0.0,0.0
138,655,2300,-0.003000000000000011,0.0,0.003000000000000011,0.0,0.0
140,6407,6561,0.001978850725419282,0.0,-0.001978850725419282,0.0,0.0
141,2166,47850,0.15050000000000002,0.0,-0.15050000000000002,0.0,0.0
142,46448,46697,0.05299999999999557,0.0,-0.05299999999999557,0.0,0.0
143,6841,46881,-0.09900000000895302,0.0,0.09900000000895302,0.0,0.0
144,2398,9320,-0.30493925070552114,0.0,0.30493925070552114,0.0,0.0
145,48388,2699,0.000999999999473644,0.0,-0.000999999999473644,0.0,0.0
146,22189,2189,0.36299999999990107,0.0,-0.36299999999990107,0.0,0.0
147,2572,2580,-0.027846308384053227,0.0,0.027846308384053227,0.0,0.0
149,297,455,0.0,0.0,-0.0,0.0,0.0
150,47522,47527,-0.4460000000000003,0.0,0.4460000000000003,0.0,0.0
151,42252,5872,0.1289999999998237,0.0,-0.1289999999998237,0.0,0.0
152,40599,1719,0.054793915291173605,0.0,-0.054793915291173605,0.0,0.0
153,5742,46088,-0.05399999999999886,0.0,0.05399999999999886,0.0,0.0
154,9003,9096,0.012848791162862694,0.0,-0.012848791162862694,0.0,0.0
156,1095,9581,0.014000000001507824,0.0,-0.014000000001507824,0.0,0.0
157,17804,7804,0.1289999999999976,0.0,-0.1289999999999976,0.0,0.0
158,3348,3325,0.1114474099863779,0.0,-0.1114474099863779,0.0,0.0
159,2799,2868,0.3676415943460026,0.0,-0.3676415943460026,0.0,0.0
160,956,953,-1.8449999999999998,0.0,1.8449999999999998,0.0,0.0
161,284,1689,-0.14128258703701735,0.0,0.14128258703701735,0.0,0.0
163,6561,6564,0.5179999999999901,0.0,-0.5179999999999901,0.0,0.0
164,46445,45396,0.629999999998549,0.0,-0.629999999998549,0.0,0.0
165,238,48085,0.29962109999114556,0.0,-0.29962109999114556,0.0,0.0
166,2543,40646,-0.0903326240270825,0.0,0.0903326240270825,0.0,0.0
167,48136,7369,0.08999999999999354,0.0,-0.08999999999999354,0.0,0.0
168,45467,45877,-0.02300000000005256,0.0,0.02300000000005256,0.0,0.0
170,7816,45791,-3.4640000000000812,0.0,3.4640000000000812,0.0,0.0
171,11996,587,-0.09444452553793879,0.0,0.09444452553793879,0.0,0.0
173,1766,7669,-0.12499999999186308,0.0,0.12499999999186308,0.0,0.0
174,2821,2854,-0.30499999999980704,0.0,0.30499999999980704,0.0,0.0
175,44640,5540,3.415874289340566,0.0,-3.415874289340566,0.0,0.0
176,6018,5630,-0.2369999999999531,0.0,0.2369999999999531,0.0,0.0
177,10804,2416,0.17814261232140563,0.0,-0.17814261232140563,0.0,0.0
179,4465,4495,2.9699999999999758,0.0,-2.9699999999999758,0.0,0.0
180,980,1204,2.668383567204078,0.0,-2.668383567204078,0.0,0.0
183,4280,4132,0.12048421431219994,0.0,-0.12048421431219994,0.0,0.0
184,6589,47800,0.0,0.0,-0.0,0.0,0.0
186,1058,2857,0.31699999999961215,0.0,-0.31699999999961215,0.0,0.0
187,3832,47248,-0.01182999999627121,0.0,0.01182999999627121,0.0,0.0
188,821,960,-2.9963338381618767,0.0,2.9963338381618767,0.0,0.0
189,8155,8156,-0.2439999999999987,0.0,0.2439999999999987,0.0,0.0
190,40114,9225,-0.044999999999999186,0.0,0.044999999999999186,0.0,0.0
191,5761,5756,-0.8490000000029221,0.0,0.8490000000029221,0.0,0.0
192,6641,7271,-0.4039999999999821,0.0,0.4039999999999821,0.0,0.0
193,5519,5459,-0.4549999999999974,0.0,0.4549999999999974,0.0,0.0
194,3925,22030,-0.07299999999999787,0.0,0.07299999999999787,0.0,0.0
195,5060,5100,-2.4814244317575116,0.0,2.4814244317575116,0.0,0.0
196,10213,1069,0.5051255078175781,0.0,-0.5051255078175781,0.0,0.0
197,895,959,9.895709196585791,0.0,-9.895709196585791,0.0,0.0
198,2678,2680,0.019035586615451038,0.0,-0.019035586615451038,0.0,0.0
199,233,7536,9.258086602028598,0.0,-9.258086602028598,0.0,0.0
200,4312,44787,-0.7490000000000109,0.0,0.7490000000000109,0.0,0.0
201,629,625,0.34781778589896595,0.0,-0.34781778589896595,0.0,0.0
202,1763,13585,0.012999999999823958,0.0,-0.012999999999823958,0.0,0.0
203,2937,3703,-0.2950000000000005,0.0,0.2950000000000005,0.0,0.0
204,8251,8259,0.27282684398753626,0.0,-0.27282684398753626,0.0,0.0
205,5293,8033,0.2829999999898191,0.0,-0.2829999999898191,0.0,0.0
206,4477,4469,0.10200000001164167,0.0,-0.10200000001164167,0.0,0.0
207,7820,7057,16.393693735497422,0.0,-16.393693735497422,0.0,0.0
208,5060,5300,1.0600026013780335,0.0,-1.0600026013780335,0.0,0.0
209,40598,21721,0.026640237507379348,0.0,-0.026640237507379348,0.0,0.0
210,3803,47055,0.0,0.0,-0.0,0.0,0.0
211,365,9094,0.37795544105261325,0.0,-0.37795544105261325,0.0,0.0
212,10525,46834,-0.010999999999761199,0.0,0.010999999999761199,0.0,0.0
213,45295,45293,-0.09199999999999822,0.0,0.09199999999999822,0.0,0.0
214,47650,775,-0.08070105315537554,0.0,0.08070105315537554,0.0,0.0
215,11797,7484,0.2505446783333362,0.0,-0.2505446783333362,0.0,0.0
216,9727,10122,-0.1599999999999998,0.0,0.1599999999999998,0.0,0.0
217,1245,9813,-0.19200000000000006,0.0,0.19200000000000006,0.0,0.0
218,6540,6618,-0.0630000000000001,0.0,0.0630000000000001,0.0,0.0
219,7534,2997,-0.04299999999402004,0.0,0.04299999999402004,0.0,0.0
220,6703,6400,-6.013536459893667,0.0,6.013536459893667,0.0,0.0
221,11936,11937,0.4319999999999997,0.0,-0.4319999999999997,0.0,0.0
222,13042,595,-0.0911041465635791,0.0,0.0911041465635791,0.0,0.0
223,4395,40736,-0.31500000000050765,0.0,0.31500000000050765,0.0,0.0
224,6091,5925,0.8057423204716533,0.0,-0.8057423204716533,0.0,0.0
225,1314,10724,0.29032617639510444,0.0,-0.29032617639510444,0.0,0.0
226,1087,1025,0.28941457180115904,0.0,-0.28941457180115904,0.0,0.0
227,5301,5302,0.24295850409306038,0.0,-0.24295850409306038,0.0,0.0
228,1726,1725,0.2897793910711351,0.0,-0.2897793910711351,0.0,0.0
229,46399,48473,-0.45261792227539654,0.0,0.45261792227539654,0.0,0.0
230,5860,4351,7.357350101423017,0.0,-7.357350101423017,0.0,0.0
231,744,11739,-0.4149452235229109,0.0,0.4149452235229109,0.0,0.0
232,72,70,-6.604384910785089,0.0,6.604384910785089,0.0,0.0
233,1542,46398,-0.4236886271882275,0.0,0.4236886271882275,0.0,0.0
234,40463,3729,0.03872216202647052,0.0,-0.03872216202647052,0.0,0.0
235,2077,9692,0.27300000000000046,0.0,-0.27300000000000046,0.0,0.0
236,21956,3950,0.07600000000000491,0.0,-0.07600000000000491,0.0,0.0
237,45254,8853,0.0,0.0,-0.0,0.0,0.0
238,4059,46920,-0.045999999997992085,0.0,0.045999999997992085,0.0,0.0
239,2442,46995,-0.18700000000010372,0.0,0.18700000000010372,0.0,0.0
240,4839,7540,0.3993265863721155,0.0,-0.3993265863721155,0.0,0.0
241,991,939,-1.2266083653280309,0.0,1.2266083653280309,0.0,0.0
