caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
5busfrank.pwf,19,1,1.0378400706455135,0.0,0.0,0.0,0.3514287098644474,0.08790041123292922,3
5busfrank.pwf,19,2,1.0322658539041099,-0.01955635984528968,0.0,0.0,0.12990000000000002,0.21508639950211142,2
5busfrank.pwf,19,3,0.9678682399826184,-0.024182432084630886,0.444,0.22820000000000001,0.0,0.0,1
5busfrank.pwf,19,4,0.9578978830513415,-0.01658762904452814,0.0039000000000000003,0.0232,0.0,0.0,1
5busfrank.pwf,19,5,0.9529136944230487,-0.012730660543030273,0.0039000000000000003,0.0232,0.0,0.0,1
