caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DBSH.pwf,17,1,1.0997265595007342,0.0,0.0,0.0,0.2041388484433125,0.22912227092959953,3
3bus_DBSH.pwf,17,2,1.099726857412256,-0.007617086179394011,0.0,0.0,0.12990000000000002,0.3072061152893545,2
3bus_DBSH.pwf,17,3,1.0299999933026964,0.01338676147824915,0.3039,0.05329,0.0,0.0,1
