caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DBSH.pwf,19,1,1.0997278507272323,0.0,0.0,0.0,0.20413858476509406,0.22914935382081994,3
3bus_DBSH.pwf,19,2,1.0997253352186556,-0.007614282230428709,0.0,0.0,0.12990000000000002,0.3071781330121711,2
3bus_DBSH.pwf,19,3,1.0299999334582826,0.0133881194247734,0.3039,0.05329,0.0,0.0,1
