caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3busfrank_qlim.pwf,19,1,1.0750142934510338,0.0,0.0,0.0,0.5156183186946731,0.6649252636035548,3
3busfrank_qlim.pwf,19,2,1.043899990436502,-0.010584478011719769,0.0,0.0,0.12990000000000002,0.4742161137753472,2
3busfrank_qlim.pwf,19,3,0.9126059997168784,0.043345731604425744,0.5039,1.003,0.0,0.0,1
