caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DSHL.pwf,19,1,1.0458418280583692,0.0,0.0,0.0,0.3514192293773384,1.304000013036001,3
3bus_DSHL.pwf,19,2,0.8999999900003567,0.13357605879379164,-0.12990000000000002,-0.025,0.0,0.0,1
3bus_DSHL.pwf,19,3,0.9231466259922427,0.05131501312345034,0.3039,0.05329,0.0,0.0,1
