caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
5busfrank_ctaf.pwf,17,1,1.0290000000304562,0.0,0.0,0.0,0.4725084546011456,-0.1800230439299733,3
5busfrank_ctaf.pwf,17,2,1.0403078011838114,-0.05111316940470758,0.0,0.0,0.12990000000000002,0.4060051680433873,2
5busfrank_ctaf.pwf,17,3,0.9624578313710229,-0.054915717781360895,0.5039,0.10300000000000001,0.0,0.0,1
5busfrank_ctaf.pwf,17,4,0.9330773631241664,-0.04281272328402532,0.0239,0.053,0.0,0.0,1
5busfrank_ctaf.pwf,17,5,0.9183054443117584,-0.03647038064783256,0.0239,0.053,0.0,0.0,1
