caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DSHL.pwf,15,1,1.029,0.0,0.0,0.0,1.2044526351414804,3.1907546779478717,3
3bus_DSHL.pwf,15,2,0.6621750315922079,0.331837328874977,-0.12990000000000002,-0.025,0.0,0.0,1
3bus_DSHL.pwf,15,3,0.6951710544968909,0.2055055750371967,0.3039,0.05329,0.0,0.0,1
