caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3bus_shunt_fields.pwf,16,1,1,2,0.027388962205111708,0.25426525236392705,-0.01669577931535031,-0.24398561798371454,0.010693182889761399,0.01027963438021251
3bus_shunt_fields.pwf,16,2,1,3,0.17285543275122592,0.05048915652614358,-0.16755336799652618,-0.04539214399952682,0.005302064754699742,0.005097012526616762
3bus_shunt_fields.pwf,16,3,2,3,0.14659577931535062,-0.1892984041536403,-0.13634663200347286,0.19915117560262718,0.01024914731187776,0.009852771448986886
