ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu
5002,1,0.9920676144774327,15.698888416690927,0.0,0.0,0.0,0.0,0.0,0.0
5008,1,0.993317078876797,15.767450009569487,0.0,0.0,0.0,0.0,0.0,0.0
5019,1,0.9924192084566459,13.837239500194057,0.0,0.0,0.0,0.0,0.0,0.0
5020,1,0.9811091031457607,4.359364785019727,0.0,0.0,0.0,0.0,0.0,0.0
5034,1,0.9882620325680339,17.357878948625547,0.0,0.0,0.0,0.0,0.0,0.0
5035,1,0.9987210208431956,13.069452499260272,0.0,0.0,0.0,0.0,0.0,0.0
5036,1,0.9945017616391654,16.24307410072382,0.0,0.0,0.0,0.0,0.0,0.0
5041,1,1.0004213148716659,14.207339121266909,0.0,0.0,0.0,0.0,0.0,0.0
5042,1,0.99498799438647,16.04893012456652,0.0,0.0,0.0,0.0,0.0,0.0
5043,1,0.9965917412119073,16.15844357910565,0.0,0.0,0.0,0.0,0.0,0.0
5044,1,0.9938736613568495,17.255258251654922,0.0,0.0,-0.29600000000000004,0.0538,0.0,0.0
5068,1,0.9963731533637445,12.438767756796542,0.0,0.0,0.0,0.0,0.0,0.0
5069,1,0.9963731533636319,12.438767756796658,0.0,0.0,0.0,0.0,0.0,0.0
5071,1,1.001290301650297,10.9257647485764,0.0,0.0,0.0,0.0,0.0,0.0
5073,1,0.9968988798177572,12.313761303838833,0.0,0.0,0.032,0.015,0.0,0.0
5075,1,0.9884267490483146,14.930545496871595,0.0,0.0,-0.12,0.044500000000000005,0.0,0.0
5078,1,0.998431173315467,17.773979629155548,0.0,0.0,-0.315,0.0463,0.0,0.0
5079,1,0.9893547443904482,15.13401699640735,0.0,0.0,-0.1,0.038,0.0,0.0
5081,1,0.9970203021366411,-1.7238159692581583,0.0,0.0,0.0,0.0,0.0,0.0
5083,1,0.9907383901699606,-4.596365542491823,0.0,0.0,1.7310000000000003,0.37799999999999995,0.0,0.0
5124,1,0.9936062368354793,16.156146213881772,0.0,0.0,-0.132,0.0025700000000000002,0.0,0.0
5126,1,0.9933146464487457,17.44481591594779,0.0,0.0,-0.327,0.0604,0.0,0.0
5127,1,0.9965762310123033,17.82477632198885,0.0,0.0,-0.218,0.0168,0.0,0.0
5128,1,0.9903839991172393,11.919777374660704,0.0,0.0,0.0,0.0,0.0,0.0
5168,1,0.9890374523546427,12.715653749619053,0.0,0.0,0.0,0.0,0.0,0.0
5169,1,0.9750631302117506,13.158840928489049,0.0,0.0,0.0,0.0,0.0,0.0
5170,1,0.9877233845971524,18.241820534278244,0.0,0.0,-0.792,0.0978,0.0,0.0
5176,1,1.048827697938336,-1.249570289954399,0.0,0.0,1.892,-0.215,0.0,0.0
5200,1,1.0671913410104095,0.04530237452569121,0.0,0.0,15.36,-4.89,0.0,0.0
5202,1,1.0085036218706778,-1.0334817024119078,0.0,0.0,0.0,0.0,0.0,0.0
5211,1,0.9955793541504441,-9.242701934685247,0.0,0.0,0.0,0.0,0.0,0.0
5212,1,0.995275691659416,-9.309693606079021,0.0,0.0,0.9878,0.07346,0.0,0.0
5213,1,1.0089691597822936,-14.497535823839604,0.0,0.0,2.952,0.971,0.0,0.0
5214,1,1.0081694120122688,-14.743664392510258,0.0,0.0,0.0,0.0,0.0,0.0
5215,1,1.008169412012249,-14.743664392510656,0.0,0.0,0.0,0.0,0.0,0.0
5216,1,1.0099842214787136,-1.8260390027527191,0.0,0.0,1.536,0.07609,0.0,0.0
5218,2,0.9955266489460095,-8.577831260162537,0.1420066468792328,0.0,0.0,0.0,0.0,0.0
5219,2,0.9955266494157429,-8.577833867217825,0.14200609014379684,0.0,0.0,0.0,0.0,0.0
5220,2,1.0087849150425225,1.4463879172282448,0.8268331308072153,0.0,0.0,0.0,0.0,0.0
5222,1,1.010265188689804,-1.6556317267560068,0.0,0.0,5.082,-0.179,0.0,0.0
5226,1,1.0149583543188807,-3.3030737372762324,0.0,0.0,-0.23600000000000002,-0.001,0.0,0.0
