caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3bus_DCER.pwf,15,1,1,2,0.0253891075895496,-0.03204126677969213,-0.0251034214756285,0.032315904259372835,0.000285686113921102,0.00027463747968070606
3bus_DCER.pwf,15,2,1,3,0.17779610678540292,0.2224202819342018,-0.1639357774535427,-0.20909598743838084,0.01386032933186021,0.013324294495820954
3bus_DCER.pwf,15,3,2,3,0.15500342205397927,0.25322636832963275,-0.13996422188589513,-0.23876879468738643,0.015039200168084133,0.014457573642246313
