caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_shunt_fields.pwf,19,1,1.0397286655179936,0.0,0.0,0.0,0.1958959787749992,0.10847696441504674,3
3bus_shunt_fields.pwf,19,2,1.0083944474332274,0.024422592294668623,0.0,0.0,0.12990000000000002,0.0,2
3bus_shunt_fields.pwf,19,3,1.0198354010638353,-0.03778422755403861,0.3039,0.05329,0.0,0.0,1
