caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
5busfrank_csca.pwf,19,1,1.0871110710350398,0.0,0.0,0.0,0.5957283807721558,0.22291763439883988,3
5busfrank_csca.pwf,19,2,1.0847773566449666,-0.047731157145953454,0.0,0.0,0.12990000000000002,0.7040000083351031,2
5busfrank_csca.pwf,19,3,0.9501395401847028,-0.0006047966245822372,0.5039,1.003,0.0,0.0,1
5busfrank_csca.pwf,19,4,1.0192373822676297,-0.10375350935244557,0.0239,0.503,0.0,0.0,1
5busfrank_csca.pwf,19,5,1.0556481100546347,-0.15009479588006897,0.0239,0.503,0.0,0.0,1
