caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
5busfrank_csca.pwf,19,1,3,4,0.10150815587121265,-0.45332366691454246,-0.058240056833239406,0.49491841405601905,0.04326809903797324,0.041594747141476596
5busfrank_csca.pwf,19,2,1,2,0.16645314222128046,-0.1508501105699103,-0.15872458053763402,0.15827977760280823,0.00772856168364644,0.007429667032897935
5busfrank_csca.pwf,19,3,4,5,0.03434004683417763,-0.24236559964709825,-0.023900009999064442,0.2524018781515719,0.010440036835113187,0.010036278504473639
5busfrank_csca.pwf,19,4,1,3,0.42927523855087624,0.4092220593917598,-0.37540456525845145,-0.3574347823040137,0.05387067329242479,0.05178727708774611
5busfrank_csca.pwf,19,5,2,3,0.28862458053763435,0.5457202307322951,-0.2300036006118477,-0.48936636052739535,0.05862097992578663,0.05635387020489979
