caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
4busfrank_vlim.pwf,16,1,1.1000000109997918,0.0,0.0,0.0,0.5437770417713719,0.40027206725173164,3
4busfrank_vlim.pwf,16,2,1.093126878491705,-0.036876057902550725,0.0,0.0,0.12990000000000002,0.7040000099956071,2
4busfrank_vlim.pwf,16,3,0.9550370562776416,0.02109852998226834,0.5039,1.003,0.0,0.0,1
4busfrank_vlim.pwf,16,4,0.8999999900002538,0.0697594528348672,0.0239,1.003,0.0,0.0,1
