caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3busfrank_qlim.pwf,18,1,1,2,0.12900771597985736,0.058393330256239696,-0.12586702761271082,-0.055374104975115614,0.003140688367146538,0.0030192252811240827
3busfrank_qlim.pwf,18,2,1,3,0.3866106322261644,0.6065288249949506,-0.3055834591024981,-0.5286352994506528,0.08102717312366625,0.07789352554429785
3busfrank_qlim.pwf,18,3,2,3,0.2557670276134197,0.5295933452266038,-0.19831654089729872,-0.4743647005381789,0.05745048671612096,0.05522864468842492
