caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
4busfrank_vlim.pwf,17,1,3,4,0.038526539201873045,0.26878537353736814,-0.02390000000000031,-0.25472450159744636,0.014626539201872735,0.014060871939921782
4busfrank_vlim.pwf,17,2,1,2,0.14639246868454275,-0.10458265306429895,-0.14155060117482993,0.10923726602943709,0.004841867509712827,0.0046546129651381385
4busfrank_vlim.pwf,17,3,1,3,0.39724766371306325,0.5035567492681898,-0.33571138874816014,-0.4444003302411556,0.061536274964903104,0.059156419027034224
4busfrank_vlim.pwf,17,4,2,3,0.27145060117483055,0.5947627439663826,-0.20671515045371303,-0.5325308742123803,0.06473545072111753,0.0622318697540023
