caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
5busfrank_cphs.pwf,19,1,3,4,0.05138181860454617,0.10944332008187385,-0.048525537865025684,-0.10669750323835703,0.0028562807395204892,0.002745816843516824
5busfrank_cphs.pwf,19,2,1,2,0.1215688788752825,-0.1852991690196418,-0.1131731195949442,0.1933702304272605,0.00839575928033831,0.008071061407618707
5busfrank_cphs.pwf,19,3,4,5,0.024625527865935463,0.05369748117732975,-0.023900009999091747,-0.05300002201251808,0.0007255178668437168,0.0006974591648116757
5busfrank_cphs.pwf,19,4,1,3,0.35093985208131395,0.03703762979425604,-0.3296523949499873,-0.01657344448568751,0.021287457131326626,0.020464185308568528
5busfrank_cphs.pwf,19,5,2,3,0.24307311959523864,0.21263894585123674,-0.22562943365310523,-0.19586987759747274,0.017443685942133413,0.016769068253764008
