ID_Linha,Barra_De,Barra_Para,P_Fluxo_De_Para_pu,Q_Fluxo_De_Para_pu,P_Fluxo_Para_De_pu,Q_Fluxo_Para_De_pu,Perda_Ativa_pu
1,3,4,0.21560260835327547,0.5669829059747048,-0.04839932265003752,-0.4062460456854041,0.16720328570323795
2,1,2,0.7765586091008752,-0.640386494206442,-0.6033716399545486,0.8068756247669989,0.17318696914632659
3,4,5,0.0244994418118212,1.4275745253665428e-6,-0.023899846924077008,0.0005749785606540304,0.0005995948877441926
4,1,3,1.0706897372511124,1.2460301990771108,-0.6093251595193435,-0.8025084503183938,0.46136457773176887
5,2,3,0.7332716543022763,1.764786770776828,-0.11017740952411648,-1.1657900934762768,0.6230942447781598
