ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu
1,3,1.029001511975858,8.630393975456785e-11,1.8472483463094809,0.5738783813355921,0.0,0.0,0.0,0.0
2,2,1.030000167607243,-13.700728796406004,0.12990000707516536,2.5716623955685596,0.0,0.0,0.0,0.0
3,1,0.6311225636422226,3.4633133813459995,0.0,0.0,0.5039,1.003,0.0,0.0
4,1,0.4256636033746281,17.489191566514,0.0,0.0,0.0239,0.503,0.0,0.0
5,1,0.41536613950617296,16.10770642180547,0.0,0.0,0.0239,0.503,0.0,0.0
