caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3busfrank_continuous_shunt.pwf,17,1,1.024668691970928,0.0,0.0,0.0,0.332270849654115,0.19705014673290186,3
3busfrank_continuous_shunt.pwf,17,2,1.020031368039514,-0.0070006371429835,0.0,0.0,0.12990000000000002,0.24197825965382258,2
3busfrank_continuous_shunt.pwf,17,3,0.98326063925722,-0.003729536067062227,0.444,0.22820000000000001,0.0,0.0,1
