caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3busfrank.pwf,17,1,1.018889450062435,0.0,0.0,0.0,0.34065246501457924,0.07154216560946171,3
3busfrank.pwf,17,2,1.0129239804590677,-0.018667004524289498,0.0,0.0,0.12990000000000002,0.18218340849234727,2
3busfrank.pwf,17,3,0.9526691082692827,-0.027881517135231283,0.444,0.22820000000000001,0.0,0.0,1
