ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.029000000057323,0.0,0.334308379962142,-0.3578451489959179,0.0,0.0,0.0,0.0
2,2,1.0300000000460547,-0.7161688022657687,0.12990000000000002,-0.11569009931085494,0.0,0.0,0.0,0.0
3,1,1.0299999998848872,-2.6077623223923525,0.0,0.0,0.444,0.22820000000000001,0.0,-4.3955548960300195e-12
