ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.027388962205111694,0.2542652523639271,-0.016695779315350295,-0.2439856179837146,0.010693182889761399,1.0
2,1,3,0.17285543275122592,0.05048915652614358,-0.16755336799652618,-0.04539214399952682,0.005302064754699742,1.0
3,2,3,0.14659577931535064,-0.1892984041536403,-0.13634663200347288,0.19915117560262718,0.01024914731187776,1.0
