ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0289999999943868,0.0,6.404730014450655,0.0293755032270788,0.0,0.0,0.0,0.0
2,3,1.0299999999942555,0.0,-5.978555375989099,0.032247143001098426,0.0,0.0,0.0,0.0
3,1,0.9970369891564238,-1.206711913123878,0.0,0.0,0.3039,0.05329,0.0,-5.913802946846214e-14
