ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,3,4,0.03844027939424506,0.26794358985694794,-0.023900000000000213,-0.253965641709994,0.014540279394244848,1.0
2,1,2,0.14642240211484048,-0.10416400391013239,-0.14159229611321555,0.10880731023213677,0.004830106001624923,1.0
3,1,3,0.3973546396565306,0.5044360711618645,-0.33567306305725686,-0.44513996990068394,0.06168157659927376,1.0
4,2,3,0.27149229611321535,0.5951926997634709,-0.206667216336988,-0.5328746672714078,0.06482507977622734,1.0
