ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,3,4,0.008356389745398225,0.04693487189066495,-0.007911748839064998,-0.04650742704148239,0.00044464090633322684,1.0
2,1,2,0.07697012617849992,-0.08376929672519583,-0.0747578517511532,0.08589601357800457,0.0022122744273467276,1.0
3,4,5,0.004011748839064477,0.0233074270497723,-0.0038999999999999695,-0.023199999989013686,0.00011174883906450717,1.0
4,1,3,0.27622658680202716,0.11202239357391033,-0.2610383989166517,-0.09742159417028998,0.01518818788537546,1.0
5,2,3,0.2046578517511521,0.1905372324158232,-0.19131799082874518,-0.17771327771693524,0.01333986092240691,1.0
