ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Folga_Ativa_SLP_pu
7111,1,1.0481073044351839,38.13142461205856,0.0,0.0,0.0,0.0,0.0,-0.00011236752035304135,4.9218728273419125e-5
7112,1,1.046270742925951,36.65833738451946,0.0,0.0,0.0,0.0,0.0,-0.0001503945319712772,5.597588160366182e-5
7113,1,1.0469342661985601,36.5194197104282,0.0,0.0,0.0,0.0,0.0,-0.00015387910674566116,5.696064697167505e-5
7181,1,1.0431680345906948,50.20044433649889,0.0,0.0,0.0,0.0,0.0,-0.000297802889150607,9.519234066627349e-5
7183,1,1.0500000104889586,49.652607088659444,0.0,0.0,0.08199999999999999,0.012,0.0,-0.0002985382435240446,0.00010095380285735889
7190,1,1.0341303941339888,46.241630837954446,0.0,0.0,0.0,0.0,0.0,-0.00023516404272484786,8.780673932337729e-5
7191,1,1.0500000104999907,47.026993295100546,0.0,0.0,0.0,0.0,0.0,-0.00023492785897592374,9.118713993042344e-5
7193,1,1.0500000104963256,45.9506578290548,0.0,0.0,0.15900000000000003,-0.022000000000000002,0.0,-0.0002336284739875371,0.00010004216009368993
7197,1,0.9999999900000002,51.1910123425937,0.0,0.0,0.0,0.0,0.0,-0.0001649953255274736,6.287380877197519e-5
7235,1,1.031149313958477,39.14116363290016,0.0,0.0,0.0,0.0,0.0,0.0001374446217199536,3.485413631679913e-5
7238,1,0.9999999900000002,42.423843092770866,0.0,0.0,0.0,0.0,0.0,0.0004345061550850328,8.124449215883542e-5
7241,1,1.0439336423313252,41.66593915365521,0.0,0.0,0.124,0.036000000000000004,0.0,0.00012035298311019301,-2.1609979324002636e-5
7257,1,1.0262040123928116,73.05979994038806,0.0,0.0,0.0,0.0,0.0,-0.00023094643789095195,-6.218389898182167e-5
7258,1,1.0251474463219081,73.81291407934759,0.0,0.0,0.0,0.0,0.0,-0.00023245709852338245,-6.827537516956561e-5
7259,1,1.0213995690365811,78.77264438612497,0.0,0.0,0.0,0.0,0.0,-0.0002393954575195253,-0.00010922297232116928
7260,1,1.023753445348101,78.33532708274797,0.0,0.0,0.0,0.0,0.0,-0.00023709334739006074,-0.00010541462100955841
7269,1,1.0401973579097672,83.53804740779165,0.0,0.0,-0.8059999999999999,-0.06178,0.0,-0.0002396388011984026,-0.0001453197267162471
7270,1,1.0380942002971494,82.24354123293519,0.0,0.0,-0.7326999999999999,-0.06283,0.0,-0.00023656835920330362,-0.00013541229717329754
7271,1,1.0266827286079656,73.46188635582934,0.0,0.0,0.0,0.0,0.0,-0.00023190752488865302,-6.510080566460434e-5
7272,1,1.025477483764112,74.19543965173764,0.0,0.0,0.0,0.0,0.0,-0.00023346318185657044,-7.10592356357261e-5
7273,1,1.0240136620827163,79.18615612537573,0.0,0.0,0.0,0.0,0.0,-0.00023873784565808754,-0.000112294379908894
7274,1,1.0195565786199317,78.44946548930025,0.0,0.0,0.0,0.0,0.0,-0.00024066469141275954,-0.00010632652304180766
7275,1,1.0391802006406885,83.06911178984234,0.0,0.0,-0.8099,-0.07259,0.0,-0.0002380916029494259,-0.00014205792021408084
7276,1,1.0416055972212674,83.64393003115805,0.0,0.0,-0.6944,-0.028849999999999997,0.0,-0.0002425484320999488,-0.00014444703230261362
7287,1,1.0444149682262638,42.036072203812495,0.0,0.0,0.0,0.0,0.0,0.00012886694957853562,-2.2082819652903282e-5
