ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0290000000698905,0.0,0.46770589896977893,-0.08662962330990781,0.0,0.0,6.989050217664452e-11,0.0
2,2,1.0300000000385579,-2.297870638098394,0.12990000000000002,0.30799492592741384,0.0,0.0,3.855772829364834e-11,0.0
3,1,0.9570131948971027,-2.8413906042474397,0.0,0.0,0.5039,0.10300000000000001,0.0,-1.1342812470559971e-11
4,1,0.9274502029875284,-2.139763177848217,0.0,0.0,0.0239,0.053,0.0,-3.1648458888316566e-11
5,1,0.9125854617994434,-1.7718773387723143,0.0,0.0,0.0239,0.053,0.0,-4.646810952366577e-11
