ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.018128081567354504,-0.024614172251938272,-0.017968339215225382,0.024767736723044644,0.0001597423521291219,1.0
2,1,3,0.16627688107390087,-0.08314151607446257,-0.16036905087999648,0.08882086664760797,0.005907830193904395,1.0
3,2,3,0.14786833925625514,-0.05964739578777829,-0.14353094909531733,0.06381704157785047,0.004337390160937815,1.0
