ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0525914182477205,0.0,0.5206504514287639,0.43578183385746144,0.0,0.0,0.0,0.0
2,2,1.0447665398309203,-2.131791758587701,0.12990000000000002,0.7040000088635214,0.0,0.0,0.0,0.0
3,1,0.8999999900143223,1.7657648055527706,0.0,0.0,0.5039,1.003,0.0,-0.004197044287884409
