ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0458195817576248,0.0,0.3513874964867594,1.3040000130395997,0.0,0.0,0.01681958175762491,0.0
2,1,0.8999999900000356,7.652408606476906,0.0,0.0,-0.12990000000000002,-0.025,0.0,-1.7034504406241513
3,1,0.9231010217877863,2.9417337041859475,0.0,0.0,0.3039,0.05329,0.0,-1.142539938142325
