ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.03385000114478446,-0.04064974428883209,-0.033371668140946865,0.041109578226222555,0.00047833300383759436,1.0
2,1,2,0.03385000114478446,-0.04064974428883209,-0.033371668140946865,0.041109578226222555,0.00047833300383759436,1.0
3,1,3,0.13330418883628675,-0.13827283020912715,-0.12699825791563618,0.14433488534831593,0.006305930920650571,1.0
4,1,3,0.13330418883628675,-0.13827283020912715,-0.12699825791563618,0.14433488534831593,0.006305930920650571,1.0
5,2,3,0.09832166814094716,-0.09895462788165071,-0.09500174208436434,0.10214615900786811,0.0033199260565828226,1.0
6,2,3,0.09832166814094716,-0.09895462788165071,-0.09500174208436434,0.10214615900786811,0.0033199260565828226,1.0
