ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,3,0.08682599632080246,0.013488397689296924,-0.08552196569445103,-0.012234799186616893,0.0013040306263514267,1.0
2,2,3,0.08988513611270056,0.016361627925911303,-0.08847803430554814,-0.015008944420692859,0.0014071018071524222,1.0
3,1,2,0.0,0.1625114641265668,0.0,-0.16266844997738872,0.0,1.0
