ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,-0.0029545980994001297,-0.0028403318745611195,0.0029574694289493664,0.0028430921582165425,2.871329549236634e-6,1.0
2,1,3,0.1647703367927198,0.2362239968711941,-0.15059055121028564,-0.22259260078642318,0.014179785582434157,1.0
3,2,3,0.16788793288555587,0.23929665559633828,-0.15330944878971492,-0.22528198027768442,0.014578484095840949,1.0
