ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,-0.002954598093182881,-0.002840331868585011,0.002957469422720571,0.0028430921522284436,2.8713295376903147e-6,1.0
2,1,3,0.16477033658627382,0.23622399669483538,-0.1505905510297869,-0.2225926006350085,0.014179785556486912,1.0
3,2,3,0.16788793267234256,0.23929665541333617,-0.15330944860367543,-0.22528198012080541,0.01457848406866713,1.0
