ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.11598105590672353,0.8039708852886163,-0.00678900288518286,-0.6990017293452566,0.10919205302154067,1.0
2,1,3,0.23540644058003468,0.5000291277509824,-0.18485907652186184,-0.4514366341259991,0.05054736405817284,1.0
3,2,3,0.13668900288518343,2.427452169969408,-0.11904092347813816,1.5406865722683236,0.01764807940704527,1.0
