ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.03882798657346842,-0.04569162770168009,-0.03821339376265631,0.04628245172975373,0.000614592810812109,1.0
2,1,3,0.2061819188924081,-0.002449034987323781,-0.19891399703958235,0.009435876989486822,0.007267921852825765,1.0
3,2,3,0.16811339899619587,0.040905308442119814,-0.1630061315705736,-0.03599555964621848,0.005107267425622286,1.0
4,3,4,-0.14197991595381237,-0.07644036539085881,-0.10486559422024704,-0.160858633340005,-0.24684551017405942,0.9611533369827951
5,4,5,0.08096546067308044,0.10785850886867834,-0.023899982159718478,-0.052999982563015885,0.05706547851336197,1.009578485214725
