ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,2,0.13875059907140247,-0.0926227347036324,-0.13420403777406414,0.09699346213864217,0.004546561297338325,1.0
2,1,3,0.3818998523573678,0.5284045685611038,-0.31246012227488973,-0.4616503529017051,0.06943973008247806,1.0
3,2,3,0.26410403777407365,0.6070065467248885,-0.1914398777251057,-0.5371526028104116,0.07266416004896795,1.0
