ID_Linha,De,Para,Pf_pu,Qf_pu,Pt_pu,Qt_pu,Perda_pu,Tap
1,1,3,0.15473001445065376,0.029375503227078263,-0.1504899275455162,-0.025299397583464882,0.004240086905137552,1.0
2,2,3,0.1578378531775674,0.03224714300109806,-0.15341007245448504,-0.027990602416477176,0.004427780723082364,1.0
