ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.1000000109997918,0.0,0.5437770417713719,0.40027206725173164,0.0,0.0,0.0,0.0
2,2,1.093126878491705,-2.1128424828962036,0.12990000000000002,0.7040000099956071,0.0,0.0,0.0,0.0
3,1,0.9550370562776416,1.2088567219142035,0.0,0.0,0.5039,1.003,0.0,-0.2929289526848566
4,1,0.8999999900002538,3.996922228579817,0.0,0.0,0.0239,1.003,0.0,-0.749034358290006
