ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0290000000698905,0.0,0.4677058989697802,-0.0866296233099087,0.0,0.0,6.989050217683064e-11,0.0
2,2,1.0300000000385579,-2.297870638098402,0.12990000000000002,0.3079949259274147,0.0,0.0,3.8557728293800544e-11,0.0
3,1,0.9570131948971026,-2.841390604247449,0.0,0.0,0.5039,0.10300000000000001,0.0,-1.134281247059068e-11
4,1,0.9274502029875284,-2.1397631778482302,0.0,0.0,0.0239,0.053,0.0,-3.164845888840921e-11
5,1,0.9125854617994434,-1.771877338772333,0.0,0.0,0.0239,0.053,0.0,-4.646810952380722e-11
