ID_Barra,Tipo_Barra,Vm_pu,Va_graus,Pg_pu,Qg_pu,Pd_pu,Qd_pu,Slack_QLIM_pu,Slack_VLIM_pu
1,3,1.0290000000004424,0.0,0.33299288066320104,0.09770408366515594,0.0,0.0,4.426618174114078e-13,0.0
2,2,1.0299999999893321,-0.7307452410979006,0.12990000000000002,0.3448989115499633,0.0,0.0,-1.0667872373939856e-11,0.0
3,1,0.9905573644300326,-0.37162120324115766,0.0,0.0,0.444,0.22820000000000001,0.0,-3.4447773528915874e-13
