caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3bus_shunt_fields.pwf,18,1,1,2,0.02377018056336705,0.16430660566724603,-0.019155472203044532,-0.1598703666910249,0.004614708360322517,0.004436238976221141
3bus_shunt_fields.pwf,18,2,1,3,0.17212578788705024,-0.05582963540020455,-0.16664335418104248,0.061100041283327106,0.005482433706007761,0.005270405883122553
3bus_shunt_fields.pwf,18,3,2,3,0.14905547220304485,-0.20992465680485725,-0.13725664581895772,0.22126717498624524,0.011798826384087135,0.011342518181387984
