caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DCline.pwf,14,1,1.0999974596555666,2.712005118689205e-38,0.0,0.0,0.2653187702546974,-0.7039952531042485,3
3bus_DCline.pwf,14,2,1.099997461630666,1.6758030235038096e-7,0.0,0.0,0.04610928966446631,-2.863848319581424,2
3bus_DCline.pwf,14,3,1.0697687376247615,-0.01837076937668969,0.3039,0.05329,0.0,0.0,1
