caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3busfrank_continuous_shunt.pwf,16,1,1.0290000000004424,0.0,0.0,0.0,0.33299288066320104,0.09770408366515594,3
3busfrank_continuous_shunt.pwf,16,2,1.0299999999893321,-0.012753910450438149,0.0,0.0,0.12990000000000002,0.3448989115499633,2
3busfrank_continuous_shunt.pwf,16,3,0.9905573644300326,-0.006486013566781224,0.444,0.22820000000000001,0.0,0.0,1
