caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
3busfrank_qlim.pwf,16,1,1,2,0.13875059907140247,-0.0926227347036324,-0.13420403777406414,0.09699346213864217,0.004546561297338325,0.004370727435009769
3busfrank_qlim.pwf,16,2,1,3,0.3818998523573678,0.5284045685611038,-0.31246012227488973,-0.4616503529017051,0.06943973008247806,0.06675421565939876
3busfrank_qlim.pwf,16,3,2,3,0.26410403777407365,0.6070065467248885,-0.1914398777251057,-0.5371526028104116,0.07266416004896795,0.06985394391447697
