caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus.pwf,18,1,1.007051810105016,0.0,0.0,0.0,0.18327804816709645,0.001164494909516984,3
3bus.pwf,18,2,1.0073471664768232,-0.006689388465418665,0.0,0.0,0.12990000000000002,0.061044733714978004,2
3bus.pwf,18,3,0.973950499556474,-0.025383159589327478,0.3039,0.05329,0.0,0.0,1
