caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
5busfrank_cphs.pwf,17,1,1.0290000000304562,0.0,0.0,0.0,0.47250845460114355,-0.18002304392997195,3
5busfrank_cphs.pwf,17,2,1.0403078011838114,-0.05111316940470723,0.0,0.0,0.12990000000000002,0.40600516804338427,2
5busfrank_cphs.pwf,17,3,0.962457831371023,-0.05491571778136061,0.5039,0.10300000000000001,0.0,0.0,1
5busfrank_cphs.pwf,17,4,0.9330773631241664,-0.04281272328402503,0.0239,0.053,0.0,0.0,1
5busfrank_cphs.pwf,17,5,0.9183054443117586,-0.03647038064783227,0.0239,0.053,0.0,0.0,1
