caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
5busfrank_cphs.pwf,17,1,3,4,0.051381797174300636,0.1094432746042599,-0.04852551757731377,-0.10669745885908982,0.002856279596986866,0.002745815745170077
5busfrank_cphs.pwf,17,2,1,2,0.12156864457675179,-0.18529664494804526,-0.11317305493049892,0.1933675432820125,0.008395589646252866,0.008070898333967236
5busfrank_cphs.pwf,17,3,4,5,0.02462551757731342,0.053697458870358566,-0.023899999999999436,-0.05299999998388025,0.0007255175773139833,0.0006974588864783193
5busfrank_cphs.pwf,17,4,1,3,0.35093981002443153,0.037038831019944984,-0.32965234271694677,-0.01657463592877151,0.021287467307484764,0.020464195091173476
5busfrank_cphs.pwf,17,5,2,3,0.24307305493050824,0.212637624761448,-0.22562945445733784,-0.19586863867121687,0.017443600473170395,0.01676898609023114
