caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DCER.pwf,14,1,0.9692867404603668,0.0,0.0,0.0,0.1660462890080975,0.21353745145347394,3
3bus_DCER.pwf,14,2,0.9692867426818569,-2.305608509665867e-9,0.0,0.0,0.16604629083107422,0.2135374869068105,2
3bus_DCER.pwf,14,3,0.9000035090890657,0.011186230538641269,0.3039,0.05329,0.0,0.0,1
