ID_Barra,Tipo_Barra,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu
5002,1,0.44035911975867015,18.608888885017763,0.0,0.0,0.0,0.0,0.0,0.0
5008,1,0.44324424287932523,18.894391977690006,0.0,0.0,0.0,0.0,0.0,0.0
5019,1,0.4664787930816874,9.803939131321847,0.0,0.0,0.0,0.0,0.0,0.0
5020,1,0.9693188859018379,-1.8594885640329175,0.0,0.0,0.0,0.0,0.0,0.0
5034,1,0.986235354340149,7.4525160077332755,0.0,0.0,0.0,0.0,0.0,0.0
5035,1,0.9967431777009288,3.1467387249464336,0.0,0.0,0.0,0.0,0.0,0.0
5036,1,0.3555748342542148,28.59055938267759,0.0,0.0,0.0,0.0,0.0,0.0
5041,1,0.40278563669761897,14.549729547165377,0.0,0.0,0.0,0.0,0.0,0.0
5042,1,0.36304275809143927,26.972075353233553,0.0,0.0,0.0,0.0,0.0,0.0
5043,1,0.2336564471881299,32.138688221150026,0.0,0.0,0.0,0.0,0.0,0.0
5044,1,0.3544622229039142,36.305411393214335,0.0,0.0,-0.29600000000000004,0.0538,0.0,0.0
5068,1,1.0537275670373396,-0.9478032269364491,0.0,0.0,0.0,0.0,0.0,0.0
5069,1,1.053727567036672,-0.9478032269344752,0.0,0.0,0.0,0.0,0.0,0.0
5071,1,1.0572961730202073,-2.303148412023793,0.0,0.0,0.0,0.0,0.0,0.0
5073,1,1.054154863166696,-1.0596274276062372,0.0,0.0,0.032,0.015,0.0,0.0
5075,1,1.0471630003074495,1.2741510240388008,0.0,0.0,-0.12,0.044500000000000005,0.0,0.0
5078,1,0.1780739426381768,74.9065581718862,0.0,0.0,-0.315,0.0463,0.0,0.0
5079,1,1.0482213642584983,1.4540273475744063,0.0,0.0,-0.1,0.038,0.0,0.0
5081,1,0.9659940128217185,-11.305549472586007,0.0,0.0,0.0,0.0,0.0,0.0
5083,1,0.9589526081213173,-14.368809834014293,0.0,0.0,1.7310000000000003,0.37799999999999995,0.0,0.0
5124,1,-0.12824145556016014,260.5642362581031,0.0,0.0,-0.132,0.0025700000000000002,0.0,0.0
5126,1,0.3462154595620062,38.30563205936604,0.0,0.0,-0.327,0.0604,0.0,0.0
5127,1,0.43943327695958345,29.479584014904912,0.0,0.0,-0.218,0.0168,0.0,0.0
5128,1,0.5796737648490683,3.846846885570546,0.0,0.0,0.0,0.0,0.0,0.0
5168,1,0.4806030263876759,4.679606742951856,0.0,0.0,0.0,0.0,0.0,0.0
5169,1,-0.0021904556606491443,-1668.0042059000386,0.0,0.0,0.0,0.0,0.0,0.0
5170,1,0.985693976541525,8.340103107256892,0.0,0.0,-0.792,0.0978,0.0,0.0
5176,1,1.0131750216123208,-9.729429038431448,0.0,0.0,1.892,-0.215,0.0,0.0
5200,1,0.9558431407538215,-13.429224850538292,0.0,0.0,15.36,-4.89,0.0,0.0
5202,1,1.0554501581492968,-13.20861603743995,0.0,0.0,0.0,0.0,0.0,0.0
5211,1,1.0134840451857343,-20.745525720272074,0.0,0.0,0.0,0.0,0.0,0.0
5212,1,1.0127905484943478,-20.82122340028991,0.0,0.0,0.9878,0.07346,0.0,0.0
5213,1,1.081432833862621,-22.456983077890072,0.0,0.0,2.952,0.971,0.0,0.0
5214,1,1.0829208198146116,-22.533049008993395,0.0,0.0,0.0,0.0,0.0,0.0
5215,1,1.0829208198148363,-22.533049008981454,0.0,0.0,0.0,0.0,0.0,0.0
5216,1,1.096218631252354,-13.824619399775552,0.0,0.0,1.536,0.07609,0.0,0.0
5218,2,1.001000000023496,-20.74465599980341,1.7054508457183391e-12,-0.1542998426908298,0.0,0.0,0.0,0.0
5219,2,1.001000000023496,-20.74465599980341,1.7054508457183943e-12,-0.1542998426908298,0.0,0.0,0.0,0.0
5220,2,1.0140000000337752,-13.679936711357376,1.0880407050353972e-12,-1.2748775237446062,0.0,0.0,0.0,0.0
5222,1,1.0978602868492908,-13.679936711364848,0.0,0.0,5.082,-0.179,0.0,0.0
