caso,script,bus_id,vm_pu,va_rad,pd_pu,qd_pu,pg_pu,qg_pu,bus_type
3bus_DCline.pwf,19,1,1.1000000109997545,0.0,0.0,0.0,6.42205082663392,1.1851570510171574,3
3bus_DCline.pwf,19,2,1.1000000109999237,1.7794121228608786,0.0,0.0,0.12990000000000002,0.5555520581365199,2
3bus_DCline.pwf,19,3,0.8999999900001394,0.18753836837565463,0.3039,0.05329,0.0,0.0,1
