caso,script,branch_id,f_bus,t_bus,pf_pu,qf_pu,pt_pu,qt_pu,loss_p_pu,loss_q_pu
5busfrank_ctaf.pwf,15,1,1,2,0.11679110317755763,-0.12250536412120643,-0.11189401437045403,0.12721306275344985,0.0048970888071036,0.0047076986322434206
5busfrank_ctaf.pwf,15,2,1,3,0.35091477946135047,0.06764097485926976,-0.32908271629955127,-0.04665324563190473,0.021832063161799198,0.020987729227365026
5busfrank_ctaf.pwf,15,3,2,3,0.24179401764449845,0.1807818477832326,-0.2262435391397931,-0.16583276899970348,0.015550478504705367,0.014949078783529135
5busfrank_ctaf.pwf,15,4,3,4,0.05142626400196836,0.109486014373586,-0.04853463946147928,-0.10670622061643102,0.0028916245404890795,0.0027797937571549802
5busfrank_ctaf.pwf,15,5,4,5,0.02463464297119458,0.053706221458068464,-0.02390000213337576,-0.05299999214436434,0.0007346408378188229,0.0007062293137041209
