ID_Linha,Barra_De,Barra_Para,P_Fluxo_De_Para_pu,Q_Fluxo_De_Para_pu,P_Fluxo_Para_De_pu,Q_Fluxo_Para_De_pu,Perda_Ativa_pu,Tap_pu
1,6749,6102,-0.4749659014915414,0.10041775849457953,0.4780000000000003,-0.09460000091274541,0.0030340985084589267,1.0
2,45208,45209,-0.2274739170635876,0.08050599700940436,0.22800000000000004,-0.07779999956113753,0.0005260829364124309,1.0
3,5142,42400,0.07512946626868862,0.7184576664042224,-0.07228964554025959,-0.7534487702016461,0.002839820728429032,1.0
4,6705,6641,0.6961629698886509,-0.13222259337974224,-0.6958424032863815,0.1321395666200597,0.00032056660226942313,1.0
5,48037,48038,-0.5555809758291357,-0.008397990081041341,0.5579999999999998,0.016400000980986575,0.002419024170864148,1.0
6,5527,5449,-0.3125046697599825,-0.06691279610994783,0.3145316673097025,-0.11389340260171843,0.002026997549720022,1.0
7,5380,5350,-5.957423893105494,-2.2617559161599514,6.024389364935297,-1.912836856751018,0.06696547182980339,1.0
8,47511,48159,-0.6095687483716042,-0.04673468545482977,0.6096381141479413,-0.3481116865550787,6.936577633709362e-5,1.0
9,6071,8081,-0.7150562872135592,-0.06855796903866376,0.7160826142759017,-0.007747984341578175,0.0010263270623425136,1.0
10,5091,5092,0.0624775861284703,-0.04388628527910629,-0.06241846123471293,-0.1019677224352046,5.91248937573674e-5,1.0
11,47507,47502,0.5990000000000002,0.02498999856339043,-0.5927006652937243,0.03596209844805945,0.006299334706275861,1.0
12,6313,8054,-0.17899999999985605,0.1610005754919257,0.17899999999985605,-0.1609999999491265,0.0,1.0
13,5003,5378,-1.46978736121356,0.4170438128838889,1.489778288003926,-0.3976075641454735,0.01999092679036618,1.0
14,5212,8023,0.21040331414350663,0.07068791164970281,-0.2100000081818156,-0.06900000151373578,0.00040330596169102506,1.0
15,5222,5101,0.8579581175404086,-0.39865035403063953,-0.8441687742605125,0.037818590498283844,0.013789343279896116,1.0
16,5436,45019,0.2186565777744643,-2.9651562954649764,-0.21851585150530256,-2.6448239057098766,0.00014072626916172837,1.0
17,8112,8114,-0.07985724331155852,0.013381262824559379,0.08000000000000013,-0.024099974167645373,0.00014275668844160316,1.0
18,8216,6222,-0.05891790621518747,0.0157721558721349,0.05899999999999997,-0.016899999721563776,8.209378481249807e-5,1.0
19,5257,5258,4.76210319316989e-9,-0.0011645397406797832,-4.81006293823194e-16,3.5960833434512513e-9,4.762102712163596e-9,1.0
20,5180,5200,-10.946925757958027,0.34910527599170194,11.038263617023404,-1.4192972466225038,0.09133785906537639,1.0
21,7190,8188,-4.7221796816965105,-0.41202712466375285,4.729239139948532,-0.057828460079291266,0.007059458252021145,1.0
22,5003,5732,0.19267756162006763,-0.10078309631500124,-0.19196034661933056,-0.07425632573047639,0.0007172150007370703,1.0
23,5060,5720,5.322613314488838,0.5029415852260617,-5.281567479208578,-2.3230059933806406,0.04104583528026051,1.0
24,6208,6278,-0.0656844867494507,0.004559400692880631,0.06600000000000016,-0.005149999657898528,0.00031551325054945956,1.0
25,5570,45019,-1.0448381694644966,-0.2579630888450957,1.0450775348941748,-0.37689947608844604,0.00023936542967817331,1.0
26,6290,5860,8.211720926990573,-3.589737718965322,-8.104321703021451,-3.2016281314660042,0.1073992239691215,1.0
