ID_Barra,Tipo_Barra,Tensao_Base_kV,Tensao_Mag_pu,Tensao_Ang_graus,P_Geracao_pu,Q_Geracao_pu,P_Carga_pu,Q_Carga_pu,Desvio_Tensao_QLIM_pu,Corte_Reativo_VLIM_pu,Corte_Ativo_DERA_pu,Corte_Reativo_DERA_pu
5116,1,13.8,1.010184242358566,-16.469720856361178,0.0,0.0,0.512,0.128,0.0,-2.7628323835130037e-10,-9.090818325663707e-10,-2.2727045814159267e-10
5117,1,13.8,1.0105514104649151,-15.167973167233471,0.0,0.0,0.512,0.128,0.0,-2.764097170854913e-10,-9.090818569669466e-10,-2.2727046424173665e-10
5118,1,13.8,1.003848452010407,-16.54732878108374,0.0,0.0,0.0,0.0,0.0,-1.5785472660099899e-10,0.0,0.0
5119,1,13.8,1.0102353018901697,-16.469720856361178,0.0,0.0,0.0,0.0,0.0,-3.70229915382889e-10,0.0,0.0
5120,1,13.8,1.010566723054986,-15.167973167233471,0.0,0.0,0.0,0.0,0.0,-3.004857894791996e-10,0.0,0.0
5121,1,230.0,0.9748844614643744,-1.7618587888436241,0.0,0.0,0.0,0.0,0.0,3.152215131761578e-10,0.0,0.0
5123,1,69.0,1.0019399014531725,-4.5522030860229705,0.0,0.0,1.6410000000000002,0.888,0.0,3.5279564621375566e-10,-8.18181711097133e-9,-4.4274549631581605e-9
5124,1,34.5,1.0018845580437474,20.788484121966807,0.0,0.0,-0.132,0.0025700000000000002,0.0,-1.893967685388887e-10,0.0,0.0
5126,1,34.5,0.9982388886596907,21.5580177731793,0.0,0.0,-0.327,0.0604,0.0,7.025689233615503e-9,0.0,0.0
5127,1,34.5,1.0050115700030526,22.428248587495524,0.0,0.0,-0.218,0.0168,0.0,-1.2771260566201952e-10,0.0,0.0
5128,1,230.0,1.0041849954056494,16.6263429951352,0.0,0.0,0.0,0.0,0.0,-2.0051440366003812e-10,0.0,0.0
5131,1,230.0,1.005076736847424,-7.766956809238972,0.0,0.0,0.0,0.0,0.0,-4.275037906368578e-10,0.0,0.0
5132,1,69.0,0.999027719544778,-5.265811350624573,0.0,0.0,0.023999999999999994,-0.013999999999999999,0.0,-4.800222088903719e-10,-8.18181758954932e-9,4.772726927237105e-9
5133,1,69.0,1.0063062593164376,-10.108484908152441,0.0,0.0,1.3869999999999998,0.447,0.0,-4.107610853031677e-10,-8.181817587805303e-9,-2.6368222507202385e-9
5134,2,992.0,1.0063062593164376,-10.108484908152441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135,1,991.0,1.009568112031327,-8.09262737763666,0.0,0.0,0.0,0.0,0.0,-4.395483503896232e-10,0.0,0.0
5136,1,13.8,1.009568112168455,-8.092627377836324,0.0,0.0,0.0,0.0,0.0,-4.467676322497456e-10,0.0,0.0
5137,1,991.0,1.010374906454953,-8.069657159552671,0.0,0.0,0.0,0.0,0.0,-4.403439332700946e-10,0.0,0.0
5138,1,13.8,1.0103749065887362,-8.069657159552671,0.0,0.0,0.0,0.0,0.0,-4.473348781746393e-10,0.0,0.0
5139,1,991.0,1.0205785240292742,-10.077569700337653,0.0,0.0,0.0,0.0,0.0,-3.000191417232102e-10,0.0,0.0
